trace_id,event_name,start_time,start_weekday,end_time,duration,resource,adaptation_action
596,D,2022-09-21 12:50:00+00:00,2,2022-09-21 13:20:00+00:00,30.0,Default Resource-000003,no-action
596,E,2022-09-21 13:20:00+00:00,2,2022-09-21 13:50:00+00:00,30.0,Default Resource-000010,no-action
596,F,2022-09-21 13:50:00+00:00,2,2022-09-21 14:20:00+00:00,30.0,Default Resource-000007,no-action
596,process end event,2022-09-21 14:20:00+00:00,2,2022-09-21 14:20:00+00:00,0.0,NA,no-action
597,process start event,2022-09-21 11:30:00+00:00,2,2022-09-21 11:30:00+00:00,0.0,NA,no-action
597,A,2022-09-21 11:30:00+00:00,2,2022-09-21 12:00:00+00:00,30.0,Default Resource-000008,no-action
597,B,2022-09-21 12:00:00+00:00,2,2022-09-21 13:00:00+00:00,60.0,Default Resource-000005,no-action
597,C,2022-09-21 13:00:00+00:00,2,2022-09-21 14:00:00+00:00,60.0,Default Resource-000002,no-action
597,D,2022-09-21 14:00:00+00:00,2,2022-09-21 14:30:00+00:00,30.0,Default Resource-000009,no-action
597,E,2022-09-21 14:30:00+00:00,2,2022-09-21 15:00:00+00:00,30.0,Default Resource-000006,no-action
597,F,2022-09-21 15:00:00+00:00,2,2022-09-21 15:30:00+00:00,30.0,Default Resource-000003,no-action
597,process end event,2022-09-21 15:30:00+00:00,2,2022-09-21 15:30:00+00:00,0.0,NA,no-action
598,process start event,2022-09-21 12:00:00+00:00,2,2022-09-21 12:00:00+00:00,0.0,NA,skip
598,A,2022-09-21 12:00:00+00:00,2,2022-09-21 12:30:00+00:00,30.0,Default Resource-000004,skip
598,B,2022-09-21 12:30:00+00:00,2,2022-09-21 13:20:00+00:00,50.0,Default Resource-000001,skip
598,C,2022-09-21 13:20:00+00:00,2,2022-09-21 14:50:00+00:00,90.0,Default Resource-000008,skip
598,D,2022-09-21 14:50:00+00:00,2,2022-09-21 15:20:00+00:00,30.0,Default Resource-000005,skip
598,F,2022-09-21 15:50:00+00:00,2,2022-09-21 16:20:00+00:00,30.0,Default Resource-000009,skip
598,process end event,2022-09-21 16:20:00+00:00,2,2022-09-21 16:20:00+00:00,0.0,NA,skip
599,process start event,2022-09-21 12:30:00+00:00,2,2022-09-21 12:30:00+00:00,0.0,NA,no-action
599,A,2022-09-21 12:30:00+00:00,2,2022-09-21 13:00:00+00:00,30.0,Default Resource-000010,no-action
599,B,2022-09-21 13:00:00+00:00,2,2022-09-21 13:40:00+00:00,40.0,Default Resource-000007,no-action
599,C,2022-09-21 13:40:00+00:00,2,2022-09-21 14:40:00+00:00,60.0,Default Resource-000004,no-action
599,D,2022-09-21 14:40:00+00:00,2,2022-09-21 15:10:00+00:00,30.0,Default Resource-000001,no-action
599,E,2022-09-21 15:10:00+00:00,2,2022-09-21 15:40:00+00:00,30.0,Default Resource-000008,no-action
599,F,2022-09-21 15:40:00+00:00,2,2022-09-21 16:10:00+00:00,30.0,Default Resource-000005,no-action
599,process end event,2022-09-21 16:10:00+00:00,2,2022-09-21 16:10:00+00:00,0.0,NA,no-action
600,process start event,2022-09-21 13:00:00+00:00,2,2022-09-21 13:00:00+00:00,0.0,NA,insert
600,A,2022-09-21 13:00:00+00:00,2,2022-09-21 13:30:00+00:00,30.0,Default Resource-000006,insert
600,B,2022-09-21 13:30:00+00:00,2,2022-09-21 14:00:00+00:00,30.0,Default Resource-000003,insert
600,C,2022-09-21 14:00:00+00:00,2,2022-09-21 14:30:00+00:00,30.0,Default Resource-000010,insert
600,D,2022-09-21 14:30:00+00:00,2,2022-09-21 15:00:00+00:00,30.0,Default Resource-000007,insert
600,E,2022-09-21 15:00:00+00:00,2,2022-09-21 15:30:00+00:00,30.0,Default Resource-000004,insert
600,F,2022-09-21 15:30:00+00:00,2,2022-09-21 16:00:00+00:00,30.0,Default Resource-000001,insert
600,I,2022-09-21 16:00:00+00:00,2,2022-09-21 16:30:00+00:00,30.0,Inserted_Activity_resource,insert
600,process end event,2022-09-21 16:00:00+00:00,2,2022-09-21 16:00:00+00:00,0.0,NA,insert
601,process start event,2022-09-21 13:30:00+00:00,2,2022-09-21 13:30:00+00:00,0.0,NA,no-action
601,A,2022-09-21 13:30:00+00:00,2,2022-09-21 14:00:00+00:00,30.0,Default Resource-000002,no-action
601,B,2022-09-21 14:00:00+00:00,2,2022-09-21 14:40:00+00:00,40.0,Default Resource-000009,no-action
601,C,2022-09-21 14:40:00+00:00,2,2022-09-21 15:40:00+00:00,60.0,Default Resource-000006,no-action
601,D,2022-09-21 15:40:00+00:00,2,2022-09-21 16:10:00+00:00,30.0,Default Resource-000003,no-action
601,E,2022-09-21 16:10:00+00:00,2,2022-09-21 16:40:00+00:00,30.0,Default Resource-000010,no-action
601,F,2022-09-21 16:40:00+00:00,2,2022-09-21 17:10:00+00:00,30.0,Default Resource-000007,no-action
601,process end event,2022-09-21 17:10:00+00:00,2,2022-09-21 17:10:00+00:00,0.0,NA,no-action
602,process start event,2022-09-21 14:00:00+00:00,2,2022-09-21 14:00:00+00:00,0.0,NA,skip
602,A,2022-09-21 14:00:00+00:00,2,2022-09-21 14:30:00+00:00,30.0,Default Resource-000008,skip
602,B,2022-09-21 14:30:00+00:00,2,2022-09-21 15:20:00+00:00,50.0,Default Resource-000005,skip
602,C,2022-09-21 15:20:00+00:00,2,2022-09-21 16:50:00+00:00,90.0,Default Resource-000002,skip
602,D,2022-09-21 16:50:00+00:00,2,2022-09-21 17:20:00+00:00,30.0,Default Resource-000009,skip
602,F,2022-09-21 17:50:00+00:00,2,2022-09-21 18:20:00+00:00,30.0,Default Resource-000003,skip
602,process end event,2022-09-21 18:20:00+00:00,2,2022-09-21 18:20:00+00:00,0.0,NA,skip
603,process start event,2022-09-21 14:30:00+00:00,2,2022-09-21 14:30:00+00:00,0.0,NA,skip
603,A,2022-09-21 14:30:00+00:00,2,2022-09-21 15:00:00+00:00,30.0,Default Resource-000004,skip
603,B,2022-09-21 15:00:00+00:00,2,2022-09-21 16:00:00+00:00,60.0,Default Resource-000001,skip
603,C,2022-09-21 16:00:00+00:00,2,2022-09-21 17:00:00+00:00,60.0,Default Resource-000008,skip
603,D,2022-09-21 17:00:00+00:00,2,2022-09-21 17:30:00+00:00,30.0,Default Resource-000005,skip
603,F,2022-09-21 18:00:00+00:00,2,2022-09-22 10:30:00+00:00,990.0,Default Resource-000009,skip
603,process end event,2022-09-22 10:30:00+00:00,3,2022-09-22 10:30:00+00:00,0.0,NA,skip
604,process start event,2022-09-21 15:00:00+00:00,2,2022-09-21 15:00:00+00:00,0.0,NA,skip
604,A,2022-09-21 15:00:00+00:00,2,2022-09-21 15:30:00+00:00,30.0,Default Resource-000010,skip
604,B,2022-09-21 15:30:00+00:00,2,2022-09-21 16:20:00+00:00,50.0,Default Resource-000007,skip
604,C,2022-09-21 16:20:00+00:00,2,2022-09-21 16:50:00+00:00,30.0,Default Resource-000004,skip
604,D,2022-09-21 16:50:00+00:00,2,2022-09-21 17:20:00+00:00,30.0,Default Resource-000001,skip
604,F,2022-09-22 09:50:00+00:00,3,2022-09-22 10:20:00+00:00,30.0,Default Resource-000005,skip
604,process end event,2022-09-22 10:20:00+00:00,3,2022-09-22 10:20:00+00:00,0.0,NA,skip
605,process start event,2022-09-21 15:30:00+00:00,2,2022-09-21 15:30:00+00:00,0.0,NA,skip
605,A,2022-09-21 15:30:00+00:00,2,2022-09-21 16:00:00+00:00,30.0,Default Resource-000006,skip
605,B,2022-09-21 16:00:00+00:00,2,2022-09-21 16:40:00+00:00,40.0,Default Resource-000003,skip
605,C,2022-09-21 16:40:00+00:00,2,2022-09-21 17:40:00+00:00,60.0,Default Resource-000010,skip
605,D,2022-09-21 17:40:00+00:00,2,2022-09-22 10:10:00+00:00,990.0,Default Resource-000007,skip
605,F,2022-09-22 10:40:00+00:00,3,2022-09-22 11:10:00+00:00,30.0,Default Resource-000001,skip
605,process end event,2022-09-22 11:10:00+00:00,3,2022-09-22 11:10:00+00:00,0.0,NA,skip
606,process start event,2022-09-21 16:00:00+00:00,2,2022-09-21 16:00:00+00:00,0.0,NA,no-action
606,A,2022-09-21 16:00:00+00:00,2,2022-09-21 16:30:00+00:00,30.0,Default Resource-000002,no-action
606,B,2022-09-21 16:30:00+00:00,2,2022-09-21 17:00:00+00:00,30.0,Default Resource-000009,no-action
606,C,2022-09-21 17:00:00+00:00,2,2022-09-21 18:30:00+00:00,90.0,Default Resource-000006,no-action
606,D,2022-09-21 18:30:00+00:00,2,2022-09-21 19:00:00+00:00,30.0,Default Resource-000003,no-action
606,E,2022-09-21 19:00:00+00:00,2,2022-09-21 19:30:00+00:00,30.0,Default Resource-000010,no-action
606,F,2022-09-21 19:30:00+00:00,2,2022-09-21 20:00:00+00:00,30.0,Default Resource-000007,no-action
606,process end event,2022-09-21 20:00:00+00:00,2,2022-09-21 20:00:00+00:00,0.0,NA,no-action
607,process start event,2022-09-21 16:30:00+00:00,2,2022-09-21 16:30:00+00:00,0.0,NA,no-action
607,A,2022-09-21 16:30:00+00:00,2,2022-09-21 17:00:00+00:00,30.0,Default Resource-000008,no-action
607,B,2022-09-21 17:00:00+00:00,2,2022-09-21 17:40:00+00:00,40.0,Default Resource-000005,no-action
607,C,2022-09-21 17:40:00+00:00,2,2022-09-21 18:40:00+00:00,60.0,Default Resource-000002,no-action
607,D,2022-09-21 18:40:00+00:00,2,2022-09-21 19:10:00+00:00,30.0,Default Resource-000009,no-action
607,E,2022-09-21 19:10:00+00:00,2,2022-09-21 19:40:00+00:00,30.0,Default Resource-000006,no-action
607,F,2022-09-21 19:40:00+00:00,2,2022-09-21 20:10:00+00:00,30.0,Default Resource-000003,no-action
607,process end event,2022-09-21 20:10:00+00:00,2,2022-09-21 20:10:00+00:00,0.0,NA,no-action
608,process start event,2022-09-21 17:00:00+00:00,2,2022-09-21 17:00:00+00:00,0.0,NA,skip
608,A,2022-09-21 17:00:00+00:00,2,2022-09-22 09:30:00+00:00,990.0,Default Resource-000004,skip
608,B,2022-09-22 09:30:00+00:00,3,2022-09-22 10:20:00+00:00,50.0,Default Resource-000001,skip
608,C,2022-09-22 10:20:00+00:00,3,2022-09-22 10:50:00+00:00,30.0,Default Resource-000008,skip
608,D,2022-09-22 10:50:00+00:00,3,2022-09-22 11:20:00+00:00,30.0,Default Resource-000005,skip
608,F,2022-09-22 11:50:00+00:00,3,2022-09-22 12:20:00+00:00,30.0,Default Resource-000009,skip
608,process end event,2022-09-22 12:20:00+00:00,3,2022-09-22 12:20:00+00:00,0.0,NA,skip
609,process start event,2022-09-22 09:30:00+00:00,3,2022-09-22 09:30:00+00:00,0.0,NA,no-action
609,A,2022-09-22 09:30:00+00:00,3,2022-09-22 10:00:00+00:00,30.0,Default Resource-000010,no-action
609,B,2022-09-22 10:00:00+00:00,3,2022-09-22 11:00:00+00:00,60.0,Default Resource-000007,no-action
609,C,2022-09-22 11:00:00+00:00,3,2022-09-22 12:00:00+00:00,60.0,Default Resource-000004,no-action
609,D,2022-09-22 12:00:00+00:00,3,2022-09-22 12:30:00+00:00,30.0,Default Resource-000001,no-action
609,E,2022-09-22 12:30:00+00:00,3,2022-09-22 13:00:00+00:00,30.0,Default Resource-000008,no-action
609,F,2022-09-22 13:00:00+00:00,3,2022-09-22 13:30:00+00:00,30.0,Default Resource-000005,no-action
609,process end event,2022-09-22 13:30:00+00:00,3,2022-09-22 13:30:00+00:00,0.0,NA,no-action
610,process start event,2022-09-22 10:00:00+00:00,3,2022-09-22 10:00:00+00:00,0.0,NA,skip
610,A,2022-09-22 10:00:00+00:00,3,2022-09-22 10:30:00+00:00,30.0,Default Resource-000006,skip
610,B,2022-09-22 10:30:00+00:00,3,2022-09-22 11:20:00+00:00,50.0,Default Resource-000003,skip
610,C,2022-09-22 11:20:00+00:00,3,2022-09-22 12:50:00+00:00,90.0,Default Resource-000010,skip
610,D,2022-09-22 12:50:00+00:00,3,2022-09-22 13:20:00+00:00,30.0,Default Resource-000007,skip
610,F,2022-09-22 13:50:00+00:00,3,2022-09-22 14:20:00+00:00,30.0,Default Resource-000001,skip
610,process end event,2022-09-22 14:20:00+00:00,3,2022-09-22 14:20:00+00:00,0.0,NA,skip
611,process start event,2022-09-22 10:30:00+00:00,3,2022-09-22 10:30:00+00:00,0.0,NA,no-action
611,A,2022-09-22 10:30:00+00:00,3,2022-09-22 11:00:00+00:00,30.0,Default Resource-000002,no-action
611,B,2022-09-22 11:00:00+00:00,3,2022-09-22 11:40:00+00:00,40.0,Default Resource-000009,no-action
611,C,2022-09-22 11:40:00+00:00,3,2022-09-22 12:40:00+00:00,60.0,Default Resource-000006,no-action
611,D,2022-09-22 12:40:00+00:00,3,2022-09-22 13:10:00+00:00,30.0,Default Resource-000003,no-action
611,E,2022-09-22 13:10:00+00:00,3,2022-09-22 13:40:00+00:00,30.0,Default Resource-000010,no-action
611,F,2022-09-22 13:40:00+00:00,3,2022-09-22 14:10:00+00:00,30.0,Default Resource-000007,no-action
611,process end event,2022-09-22 14:10:00+00:00,3,2022-09-22 14:10:00+00:00,0.0,NA,no-action
612,process start event,2022-09-22 11:00:00+00:00,3,2022-09-22 11:00:00+00:00,0.0,NA,insert
612,A,2022-09-22 11:00:00+00:00,3,2022-09-22 11:30:00+00:00,30.0,Default Resource-000008,insert
612,B,2022-09-22 11:30:00+00:00,3,2022-09-22 12:00:00+00:00,30.0,Default Resource-000005,insert
612,C,2022-09-22 12:00:00+00:00,3,2022-09-22 12:30:00+00:00,30.0,Default Resource-000002,insert
612,D,2022-09-22 12:30:00+00:00,3,2022-09-22 13:00:00+00:00,30.0,Default Resource-000009,insert
612,E,2022-09-22 13:00:00+00:00,3,2022-09-22 13:30:00+00:00,30.0,Default Resource-000006,insert
612,F,2022-09-22 13:30:00+00:00,3,2022-09-22 14:00:00+00:00,30.0,Default Resource-000003,insert
612,I,2022-09-22 14:00:00+00:00,3,2022-09-22 14:30:00+00:00,30.0,Inserted_Activity_resource,insert
612,process end event,2022-09-22 14:00:00+00:00,3,2022-09-22 14:00:00+00:00,0.0,NA,insert
613,process start event,2022-09-22 11:30:00+00:00,3,2022-09-22 11:30:00+00:00,0.0,NA,no-action
613,A,2022-09-22 11:30:00+00:00,3,2022-09-22 12:00:00+00:00,30.0,Default Resource-000004,no-action
613,B,2022-09-22 12:00:00+00:00,3,2022-09-22 12:40:00+00:00,40.0,Default Resource-000001,no-action
613,C,2022-09-22 12:40:00+00:00,3,2022-09-22 13:40:00+00:00,60.0,Default Resource-000008,no-action
613,D,2022-09-22 13:40:00+00:00,3,2022-09-22 14:10:00+00:00,30.0,Default Resource-000005,no-action
613,E,2022-09-22 14:10:00+00:00,3,2022-09-22 14:40:00+00:00,30.0,Default Resource-000002,no-action
613,F,2022-09-22 14:40:00+00:00,3,2022-09-22 15:10:00+00:00,30.0,Default Resource-000009,no-action
613,process end event,2022-09-22 15:10:00+00:00,3,2022-09-22 15:10:00+00:00,0.0,NA,no-action
614,process start event,2022-09-22 12:00:00+00:00,3,2022-09-22 12:00:00+00:00,0.0,NA,skip
614,A,2022-09-22 12:00:00+00:00,3,2022-09-22 12:30:00+00:00,30.0,Default Resource-000010,skip
614,B,2022-09-22 12:30:00+00:00,3,2022-09-22 13:20:00+00:00,50.0,Default Resource-000007,skip
614,C,2022-09-22 13:20:00+00:00,3,2022-09-22 14:50:00+00:00,90.0,Default Resource-000004,skip
614,D,2022-09-22 14:50:00+00:00,3,2022-09-22 15:20:00+00:00,30.0,Default Resource-000001,skip
614,F,2022-09-22 15:50:00+00:00,3,2022-09-22 16:20:00+00:00,30.0,Default Resource-000005,skip
614,process end event,2022-09-22 16:20:00+00:00,3,2022-09-22 16:20:00+00:00,0.0,NA,skip
615,process start event,2022-09-22 12:30:00+00:00,3,2022-09-22 12:30:00+00:00,0.0,NA,no-action
615,A,2022-09-22 12:30:00+00:00,3,2022-09-22 13:00:00+00:00,30.0,Default Resource-000006,no-action
615,B,2022-09-22 13:00:00+00:00,3,2022-09-22 14:00:00+00:00,60.0,Default Resource-000003,no-action
615,C,2022-09-22 14:00:00+00:00,3,2022-09-22 15:00:00+00:00,60.0,Default Resource-000010,no-action
615,D,2022-09-22 15:00:00+00:00,3,2022-09-22 15:30:00+00:00,30.0,Default Resource-000007,no-action
615,E,2022-09-22 15:30:00+00:00,3,2022-09-22 16:00:00+00:00,30.0,Default Resource-000004,no-action
615,F,2022-09-22 16:00:00+00:00,3,2022-09-22 16:30:00+00:00,30.0,Default Resource-000001,no-action
615,process end event,2022-09-22 16:30:00+00:00,3,2022-09-22 16:30:00+00:00,0.0,NA,no-action
616,process start event,2022-09-22 13:00:00+00:00,3,2022-09-22 13:00:00+00:00,0.0,NA,no-action
616,A,2022-09-22 13:00:00+00:00,3,2022-09-22 13:30:00+00:00,30.0,Default Resource-000002,no-action
616,B,2022-09-22 13:30:00+00:00,3,2022-09-22 14:20:00+00:00,50.0,Default Resource-000009,no-action
616,C,2022-09-22 14:20:00+00:00,3,2022-09-22 14:50:00+00:00,30.0,Default Resource-000006,no-action
616,D,2022-09-22 14:50:00+00:00,3,2022-09-22 15:20:00+00:00,30.0,Default Resource-000003,no-action
616,E,2022-09-22 15:20:00+00:00,3,2022-09-22 15:50:00+00:00,30.0,Default Resource-000010,no-action
616,F,2022-09-22 15:50:00+00:00,3,2022-09-22 16:20:00+00:00,30.0,Default Resource-000007,no-action
616,process end event,2022-09-22 16:20:00+00:00,3,2022-09-22 16:20:00+00:00,0.0,NA,no-action
617,process start event,2022-09-22 13:30:00+00:00,3,2022-09-22 13:30:00+00:00,0.0,NA,no-action
617,A,2022-09-22 13:30:00+00:00,3,2022-09-22 14:00:00+00:00,30.0,Default Resource-000008,no-action
617,B,2022-09-22 14:00:00+00:00,3,2022-09-22 14:40:00+00:00,40.0,Default Resource-000005,no-action
617,C,2022-09-22 14:40:00+00:00,3,2022-09-22 15:40:00+00:00,60.0,Default Resource-000002,no-action
617,D,2022-09-22 15:40:00+00:00,3,2022-09-22 16:10:00+00:00,30.0,Default Resource-000009,no-action
617,E,2022-09-22 16:10:00+00:00,3,2022-09-22 16:40:00+00:00,30.0,Default Resource-000006,no-action
617,F,2022-09-22 16:40:00+00:00,3,2022-09-22 17:10:00+00:00,30.0,Default Resource-000003,no-action
617,process end event,2022-09-22 17:10:00+00:00,3,2022-09-22 17:10:00+00:00,0.0,NA,no-action
618,process start event,2022-09-22 14:00:00+00:00,3,2022-09-22 14:00:00+00:00,0.0,NA,no-action
618,A,2022-09-22 14:00:00+00:00,3,2022-09-22 14:30:00+00:00,30.0,Default Resource-000004,no-action
618,B,2022-09-22 14:30:00+00:00,3,2022-09-22 15:00:00+00:00,30.0,Default Resource-000001,no-action
618,C,2022-09-22 15:00:00+00:00,3,2022-09-22 16:30:00+00:00,90.0,Default Resource-000008,no-action
618,D,2022-09-22 16:30:00+00:00,3,2022-09-22 17:00:00+00:00,30.0,Default Resource-000005,no-action
618,E,2022-09-22 17:00:00+00:00,3,2022-09-22 17:30:00+00:00,30.0,Default Resource-000002,no-action
618,F,2022-09-22 17:30:00+00:00,3,2022-09-22 18:00:00+00:00,30.0,Default Resource-000009,no-action
618,process end event,2022-09-22 18:00:00+00:00,3,2022-09-22 18:00:00+00:00,0.0,NA,no-action
619,process start event,2022-09-22 14:30:00+00:00,3,2022-09-22 14:30:00+00:00,0.0,NA,skip
619,A,2022-09-22 14:30:00+00:00,3,2022-09-22 15:00:00+00:00,30.0,Default Resource-000010,skip
619,B,2022-09-22 15:00:00+00:00,3,2022-09-22 15:40:00+00:00,40.0,Default Resource-000007,skip
619,C,2022-09-22 15:40:00+00:00,3,2022-09-22 16:40:00+00:00,60.0,Default Resource-000004,skip
619,D,2022-09-22 16:40:00+00:00,3,2022-09-22 17:10:00+00:00,30.0,Default Resource-000001,skip
619,F,2022-09-22 17:40:00+00:00,3,2022-09-23 10:10:00+00:00,990.0,Default Resource-000005,skip
619,process end event,2022-09-23 10:10:00+00:00,4,2022-09-23 10:10:00+00:00,0.0,NA,skip
620,process start event,2022-09-22 15:00:00+00:00,3,2022-09-22 15:00:00+00:00,0.0,NA,skip
620,A,2022-09-22 15:00:00+00:00,3,2022-09-22 15:30:00+00:00,30.0,Default Resource-000006,skip
620,B,2022-09-22 15:30:00+00:00,3,2022-09-22 16:20:00+00:00,50.0,Default Resource-000003,skip
620,C,2022-09-22 16:20:00+00:00,3,2022-09-22 16:50:00+00:00,30.0,Default Resource-000010,skip
620,D,2022-09-22 16:50:00+00:00,3,2022-09-22 17:20:00+00:00,30.0,Default Resource-000007,skip
620,F,2022-09-23 09:50:00+00:00,4,2022-09-23 10:20:00+00:00,30.0,Default Resource-000001,skip
620,process end event,2022-09-23 10:20:00+00:00,4,2022-09-23 10:20:00+00:00,0.0,NA,skip
621,process start event,2022-09-22 15:30:00+00:00,3,2022-09-22 15:30:00+00:00,0.0,NA,skip
621,A,2022-09-22 15:30:00+00:00,3,2022-09-22 16:00:00+00:00,30.0,Default Resource-000002,skip
621,B,2022-09-22 16:00:00+00:00,3,2022-09-22 17:00:00+00:00,60.0,Default Resource-000009,skip
621,C,2022-09-22 17:00:00+00:00,3,2022-09-22 18:00:00+00:00,60.0,Default Resource-000006,skip
621,D,2022-09-22 18:00:00+00:00,3,2022-09-23 10:30:00+00:00,990.0,Default Resource-000003,skip
621,F,2022-09-23 11:00:00+00:00,4,2022-09-23 11:30:00+00:00,30.0,Default Resource-000007,skip
621,process end event,2022-09-23 11:30:00+00:00,4,2022-09-23 11:30:00+00:00,0.0,NA,skip
622,process start event,2022-09-22 16:00:00+00:00,3,2022-09-22 16:00:00+00:00,0.0,NA,skip
622,A,2022-09-22 16:00:00+00:00,3,2022-09-22 16:30:00+00:00,30.0,Default Resource-000008,skip
622,B,2022-09-22 16:30:00+00:00,3,2022-09-22 17:20:00+00:00,50.0,Default Resource-000005,skip
622,C,2022-09-22 17:20:00+00:00,3,2022-09-22 18:50:00+00:00,90.0,Default Resource-000002,skip
622,D,2022-09-22 18:50:00+00:00,3,2022-09-22 19:20:00+00:00,30.0,Default Resource-000009,skip
622,F,2022-09-22 19:50:00+00:00,3,2022-09-22 20:20:00+00:00,30.0,Default Resource-000003,skip
622,process end event,2022-09-22 20:20:00+00:00,3,2022-09-22 20:20:00+00:00,0.0,NA,skip
623,process start event,2022-09-22 16:30:00+00:00,3,2022-09-22 16:30:00+00:00,0.0,NA,no-action
623,A,2022-09-22 16:30:00+00:00,3,2022-09-22 17:00:00+00:00,30.0,Default Resource-000004,no-action
623,B,2022-09-22 17:00:00+00:00,3,2022-09-22 17:40:00+00:00,40.0,Default Resource-000001,no-action
623,C,2022-09-22 17:40:00+00:00,3,2022-09-22 18:40:00+00:00,60.0,Default Resource-000008,no-action
623,D,2022-09-22 18:40:00+00:00,3,2022-09-22 19:10:00+00:00,30.0,Default Resource-000005,no-action
623,E,2022-09-22 19:10:00+00:00,3,2022-09-22 19:40:00+00:00,30.0,Default Resource-000002,no-action
623,F,2022-09-22 19:40:00+00:00,3,2022-09-22 20:10:00+00:00,30.0,Default Resource-000009,no-action
623,process end event,2022-09-22 20:10:00+00:00,3,2022-09-22 20:10:00+00:00,0.0,NA,no-action
624,process start event,2022-09-22 17:00:00+00:00,3,2022-09-22 17:00:00+00:00,0.0,NA,skip
624,A,2022-09-22 17:00:00+00:00,3,2022-09-23 09:30:00+00:00,990.0,Default Resource-000010,skip
624,B,2022-09-23 09:30:00+00:00,4,2022-09-23 10:00:00+00:00,30.0,Default Resource-000007,skip
624,C,2022-09-23 10:00:00+00:00,4,2022-09-23 10:30:00+00:00,30.0,Default Resource-000004,skip
624,D,2022-09-23 10:30:00+00:00,4,2022-09-23 11:00:00+00:00,30.0,Default Resource-000001,skip
624,F,2022-09-23 11:30:00+00:00,4,2022-09-23 12:00:00+00:00,30.0,Default Resource-000005,skip
624,process end event,2022-09-23 12:00:00+00:00,4,2022-09-23 12:00:00+00:00,0.0,NA,skip
625,process start event,2022-09-23 09:30:00+00:00,4,2022-09-23 09:30:00+00:00,0.0,NA,no-action
625,A,2022-09-23 09:30:00+00:00,4,2022-09-23 10:00:00+00:00,30.0,Default Resource-000006,no-action
625,B,2022-09-23 10:00:00+00:00,4,2022-09-23 10:40:00+00:00,40.0,Default Resource-000003,no-action
625,C,2022-09-23 10:40:00+00:00,4,2022-09-23 11:40:00+00:00,60.0,Default Resource-000010,no-action
625,D,2022-09-23 11:40:00+00:00,4,2022-09-23 12:10:00+00:00,30.0,Default Resource-000007,no-action
625,E,2022-09-23 12:10:00+00:00,4,2022-09-23 12:40:00+00:00,30.0,Default Resource-000004,no-action
625,F,2022-09-23 12:40:00+00:00,4,2022-09-23 13:10:00+00:00,30.0,Default Resource-000001,no-action
625,process end event,2022-09-23 13:10:00+00:00,4,2022-09-23 13:10:00+00:00,0.0,NA,no-action
626,process start event,2022-09-23 10:00:00+00:00,4,2022-09-23 10:00:00+00:00,0.0,NA,skip
626,A,2022-09-23 10:00:00+00:00,4,2022-09-23 10:30:00+00:00,30.0,Default Resource-000002,skip
626,B,2022-09-23 10:30:00+00:00,4,2022-09-23 11:20:00+00:00,50.0,Default Resource-000009,skip
626,C,2022-09-23 11:20:00+00:00,4,2022-09-23 12:50:00+00:00,90.0,Default Resource-000006,skip
626,D,2022-09-23 12:50:00+00:00,4,2022-09-23 13:20:00+00:00,30.0,Default Resource-000003,skip
626,F,2022-09-23 13:50:00+00:00,4,2022-09-23 14:20:00+00:00,30.0,Default Resource-000007,skip
626,process end event,2022-09-23 14:20:00+00:00,4,2022-09-23 14:20:00+00:00,0.0,NA,skip
627,process start event,2022-09-23 10:30:00+00:00,4,2022-09-23 10:30:00+00:00,0.0,NA,no-action
627,A,2022-09-23 10:30:00+00:00,4,2022-09-23 11:00:00+00:00,30.0,Default Resource-000008,no-action
627,B,2022-09-23 11:00:00+00:00,4,2022-09-23 12:00:00+00:00,60.0,Default Resource-000005,no-action
627,C,2022-09-23 12:00:00+00:00,4,2022-09-23 13:00:00+00:00,60.0,Default Resource-000002,no-action
627,D,2022-09-23 13:00:00+00:00,4,2022-09-23 13:30:00+00:00,30.0,Default Resource-000009,no-action
627,E,2022-09-23 13:30:00+00:00,4,2022-09-23 14:00:00+00:00,30.0,Default Resource-000006,no-action
627,F,2022-09-23 14:00:00+00:00,4,2022-09-23 14:30:00+00:00,30.0,Default Resource-000003,no-action
627,process end event,2022-09-23 14:30:00+00:00,4,2022-09-23 14:30:00+00:00,0.0,NA,no-action
628,process start event,2022-09-23 11:00:00+00:00,4,2022-09-23 11:00:00+00:00,0.0,NA,no-action
628,A,2022-09-23 11:00:00+00:00,4,2022-09-23 11:30:00+00:00,30.0,Default Resource-000004,no-action
628,B,2022-09-23 11:30:00+00:00,4,2022-09-23 12:20:00+00:00,50.0,Default Resource-000001,no-action
628,C,2022-09-23 12:20:00+00:00,4,2022-09-23 12:50:00+00:00,30.0,Default Resource-000008,no-action
628,D,2022-09-23 12:50:00+00:00,4,2022-09-23 13:20:00+00:00,30.0,Default Resource-000005,no-action
628,E,2022-09-23 13:20:00+00:00,4,2022-09-23 13:50:00+00:00,30.0,Default Resource-000002,no-action
628,F,2022-09-23 13:50:00+00:00,4,2022-09-23 14:20:00+00:00,30.0,Default Resource-000009,no-action
628,process end event,2022-09-23 14:20:00+00:00,4,2022-09-23 14:20:00+00:00,0.0,NA,no-action
629,process start event,2022-09-23 11:30:00+00:00,4,2022-09-23 11:30:00+00:00,0.0,NA,no-action
629,A,2022-09-23 11:30:00+00:00,4,2022-09-23 12:00:00+00:00,30.0,Default Resource-000010,no-action
629,B,2022-09-23 12:00:00+00:00,4,2022-09-23 12:40:00+00:00,40.0,Default Resource-000007,no-action
