trace_id,event:concept:name@A,event:concept:name@B,event:concept:name@C,event:concept:name@D,event:concept:name@E,event:concept:name@F,event:concept:name@process end event,event:concept:name@process start event,event:event_name@A,event:event_name@B,event:event_name@C,event:event_name@D,event:event_name@E,event:event_name@F,event:event_name@process end event,event:event_name@process start event,event:@@index,event:start_weekday,event:trace_id,event:resource,event:duration,succession:concept:name@A#B,succession:concept:name@B#C,succession:concept:name@C#D,succession:concept:name@D#E,succession:concept:name@D#F,succession:concept:name@E#F,succession:concept:name@F#process end event,succession:concept:name@process start event#A,trace:cycle_time,adapted
379,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,343,4,44,,0.0,1,1,1,0,1,0,1,1,1235.1114884333333,True
380,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3350,2,440,,0.0,1,1,1,1,0,1,1,1,2289.5245997833335,True
381,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3358,2,441,,0.0,1,1,1,1,0,1,1,1,1233.1814819,True
382,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3365,2,442,,0.0,1,1,1,0,1,0,1,1,298.06298655,True
383,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3372,3,443,,0.0,1,1,1,0,1,0,1,1,213.97262601666668,False
384,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3379,3,444,,0.0,1,1,1,0,1,0,1,1,1112.6696794666666,True
385,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3386,3,445,,0.0,1,1,1,0,1,0,1,1,220.50062563333333,False
386,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3393,2,446,,0.0,1,1,1,0,1,0,1,1,288.55093311666667,True
387,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3401,2,447,,0.0,1,1,1,1,0,1,1,1,282.8461047166667,True
388,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3408,3,448,,0.0,1,1,1,0,1,0,1,1,206.56349695,False
389,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3416,3,449,,0.0,1,1,1,1,0,1,1,1,230.69446831666667,False
390,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,350,3,45,,0.0,1,1,1,0,1,0,1,1,240.63974981666667,False
391,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3424,3,450,,0.0,1,1,1,1,0,1,1,1,209.95496661666667,False
392,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3432,3,451,,0.0,1,1,1,1,0,1,1,1,197.93207118333333,False
393,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3440,3,452,,0.0,1,1,1,1,0,1,1,1,236.94284516666667,False
394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3448,3,453,,0.0,1,1,1,1,0,1,1,1,246.45471828333334,False
395,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3455,3,454,,0.0,1,1,1,0,1,0,1,1,3978.35762325,True
396,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3463,3,455,,0.0,1,1,1,1,0,1,1,1,9243.0433515,True
397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3471,3,456,,0.0,1,1,1,1,0,1,1,1,4211.9992444,True
398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3479,3,457,,0.0,1,1,1,1,0,1,1,1,288.94907648333333,True
399,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3486,3,458,,0.0,1,1,1,0,1,0,1,1,234.5448822,False
400,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3493,4,459,,0.0,1,1,1,0,1,0,1,1,3901.9983750333336,True
401,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,357,2,46,,0.0,1,1,1,0,1,0,1,1,225.13753878333333,False
402,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3500,5,460,,0.0,1,1,1,0,1,0,1,1,240.24919093333332,False
403,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3507,4,461,,0.0,1,1,1,0,1,0,1,1,219.07778041666666,False
404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3515,3,462,,0.0,1,1,1,1,0,1,1,1,207.57402553333333,False
405,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3523,3,463,,0.0,1,1,1,1,0,1,1,1,239.68769288333334,False
406,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3530,4,464,,0.0,1,1,1,0,1,0,1,1,290.35409855,True
407,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3538,4,465,,0.0,1,1,1,1,0,1,1,1,215.25222873333334,False
408,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3545,4,466,,0.0,1,1,1,0,1,0,1,1,177.03236076666667,False
409,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3553,4,467,,0.0,1,1,1,1,0,1,1,1,209.56281178333333,False
410,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3561,4,468,,0.0,1,1,1,1,0,1,1,1,285.59803873333334,True
411,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3569,4,469,,0.0,1,1,1,1,0,1,1,1,1244.2447263166666,True
412,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,365,2,47,,0.0,1,1,1,1,0,1,1,1,2210.1106458333334,True
413,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3576,4,470,,0.0,1,1,1,0,1,0,1,1,1176.3284207833333,True
414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3584,4,471,,0.0,1,1,1,1,0,1,1,1,241.51183733333335,False
415,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3592,4,472,,0.0,1,1,1,1,0,1,1,1,219.25156481666667,False
416,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3600,4,473,,0.0,1,1,1,1,0,1,1,1,1163.20288345,True
417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3608,4,474,,0.0,1,1,1,1,0,1,1,1,248.85889846666666,False
418,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3615,0,475,,0.0,1,1,1,0,1,0,1,1,290.0681373,True
419,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3622,3,476,,0.0,1,1,1,0,1,0,1,1,232.79954543333332,False
420,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3629,0,477,,0.0,1,1,1,0,1,0,1,1,175.2602839,False
421,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3636,4,478,,0.0,1,1,1,0,1,0,1,1,207.05174581666665,False
422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3644,4,479,,0.0,1,1,1,1,0,1,1,1,290.9682663666667,True
423,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,372,3,48,,0.0,1,1,1,0,1,0,1,1,237.33388808333333,False
424,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3651,0,480,,0.0,1,1,1,0,1,0,1,1,198.42571688333334,False
425,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3659,0,481,,0.0,1,1,1,1,0,1,1,1,212.74841501666666,False
426,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3666,0,482,,0.0,1,1,1,0,1,0,1,1,241.05246571666666,False
427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3674,0,483,,0.0,1,1,1,1,0,1,1,1,1334.8247644833334,True
428,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3682,0,484,,0.0,1,1,1,1,0,1,1,1,1900.2725147666667,True
429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3690,0,485,,0.0,1,1,1,1,0,1,1,1,1236.775391,True
430,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3698,0,486,,0.0,1,1,1,1,0,1,1,1,296.55404833333336,True
431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3706,0,487,,0.0,1,1,1,1,0,1,1,1,221.63274618333332,False
432,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3714,0,488,,0.0,1,1,1,1,0,1,1,1,1157.2890863,True
433,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3722,0,489,,0.0,1,1,1,1,0,1,1,1,222.37041546666666,False
434,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,380,3,49,,0.0,1,1,1,1,0,1,1,1,283.1929885,True
435,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3729,0,490,,0.0,1,1,1,0,1,0,1,1,229.63788078333334,False
436,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3736,1,491,,0.0,1,1,1,0,1,0,1,1,202.7428041,False
437,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3743,2,492,,0.0,1,1,1,0,1,0,1,1,215.48162105,False
438,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3750,1,493,,0.0,1,1,1,0,1,0,1,1,235.21586375,False
439,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3757,0,494,,0.0,1,1,1,0,1,0,1,1,219.28039226666667,False
440,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3765,0,495,,0.0,1,1,1,1,0,1,1,1,205.18679825,False
441,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3772,1,496,,0.0,1,1,1,0,1,0,1,1,239.0433049,False
442,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3780,1,497,,0.0,1,1,1,1,0,1,1,1,292.4997713833333,True
443,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3788,1,498,,0.0,1,1,1,1,0,1,1,1,1210.7586468,True
444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3796,1,499,,0.0,1,1,1,1,0,1,1,1,1888.7634989166668,True
445,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,46,0,5,,0.0,1,1,1,1,0,1,1,1,1339.87311505,True
446,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,387,3,50,,0.0,1,1,1,0,1,0,1,1,286.4825238166667,True
447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3804,1,500,,0.0,1,1,1,1,0,1,1,1,235.22701885,False
448,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3812,1,501,,0.0,1,1,1,1,0,1,1,1,1217.5058663833333,True
449,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3819,1,502,,0.0,1,1,1,0,1,0,1,1,216.33823978333334,False
450,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3827,1,503,,0.0,1,1,1,1,0,1,1,1,243.15353201666667,False
451,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3835,1,504,,0.0,1,1,1,1,0,1,1,1,221.05679261666666,False
452,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3843,1,505,,0.0,1,1,1,1,0,1,1,1,195.17657888333332,False
453,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3850,1,506,,0.0,1,1,1,0,1,0,1,1,223.04213208333334,False
454,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3857,2,507,,0.0,1,1,1,0,1,0,1,1,287.9570700666667,True
455,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3864,3,508,,0.0,1,1,1,0,1,0,1,1,215.2856279,False
456,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3871,2,509,,0.0,1,1,1,0,1,0,1,1,179.37937398333332,False
457,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,395,3,51,,0.0,1,1,1,1,0,1,1,1,219.8434919,False
458,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3879,1,510,,0.0,1,1,1,1,0,1,1,1,285.4273571,True
459,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3887,1,511,,0.0,1,1,1,1,0,1,1,1,1135.7652966333333,True
460,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3894,2,512,,0.0,1,1,1,0,1,0,1,1,2133.4868132666666,True
461,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3902,2,513,,0.0,1,1,1,1,0,1,1,1,1193.8984495666666,True
462,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3909,2,514,,0.0,1,1,1,0,1,0,1,1,246.07056746666666,False
463,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3917,2,515,,0.0,1,1,1,1,0,1,1,1,215.94772903333333,False
464,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3925,2,516,,0.0,1,1,1,1,0,1,1,1,1145.0689562,True
465,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3933,2,517,,0.0,1,1,1,1,0,1,1,1,249.71799091666668,False
466,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3940,2,518,,0.0,1,1,1,0,1,0,1,1,287.5232294333333,True
467,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3948,2,519,,0.0,1,1,1,1,0,1,1,1,210.16031286666666,False
468,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,403,3,52,,0.0,1,1,1,1,0,1,1,1,183.86136473333335,False
469,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3956,2,520,,0.0,1,1,1,1,0,1,1,1,225.0500264,False
470,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3964,2,521,,0.0,1,1,1,1,0,1,1,1,278.09989278333336,True
471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3972,2,522,,0.0,1,1,1,1,0,1,1,1,245.53085678333332,False
472,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3979,3,523,,0.0,1,1,1,0,1,0,1,1,195.12557988333333,False
473,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3986,4,524,,0.0,1,1,1,0,1,0,1,1,227.3180013,False
474,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3993,3,525,,0.0,1,1,1,0,1,0,1,1,241.3990773,False
475,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4000,2,526,,0.0,1,1,1,0,1,0,1,1,4061.10821935,True
476,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4008,2,527,,0.0,1,1,1,1,0,1,1,1,8079.363511016667,True
477,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4015,3,528,,0.0,1,1,1,0,1,0,1,1,3912.813895,True
478,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4023,3,529,,0.0,1,1,1,1,0,1,1,1,283.8729575666667,True
479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,411,3,53,,0.0,1,1,1,1,0,1,1,1,222.43677036666668,False
480,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4030,3,530,,0.0,1,1,1,0,1,0,1,1,4115.987581516667,True
481,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4038,3,531,,0.0,1,1,1,1,0,1,1,1,229.46874065,False
482,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4046,3,532,,0.0,1,1,1,1,0,1,1,1,291.64897648333334,True
483,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4054,3,533,,0.0,1,1,1,1,0,1,1,1,240.48038666666667,False
484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4062,3,534,,0.0,1,1,1,1,0,1,1,1,195.64574128333334,False
485,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4070,3,535,,0.0,1,1,1,1,0,1,1,1,215.66434075,False
486,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4078,3,536,,0.0,1,1,1,1,0,1,1,1,235.82119208333333,False
487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4086,3,537,,0.0,1,1,1,1,0,1,1,1,219.37506748333334,False
488,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4093,3,538,,0.0,1,1,1,0,1,0,1,1,198.69147438333334,False
489,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4100,4,539,,0.0,1,1,1,0,1,0,1,1,236.15465793333334,False
490,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,419,3,54,,0.0,1,1,1,1,0,1,1,1,294.0384072333333,True
491,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4107,5,540,,0.0,1,1,1,0,1,0,1,1,1125.6352848666668,True
492,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4114,4,541,,0.0,1,1,1,0,1,0,1,1,2161.6103884833333,True
493,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4121,3,542,,0.0,1,1,1,0,1,0,1,1,1283.98461565,True
494,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4129,3,543,,0.0,1,1,1,1,0,1,1,1,281.65508596666666,True
495,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4136,4,544,,0.0,1,1,1,0,1,0,1,1,241.64350393333333,False
496,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4144,4,545,,0.0,1,1,1,1,0,1,1,1,1233.4712118666666,True
497,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4152,4,546,,0.0,1,1,1,1,0,1,1,1,221.63243838333332,False
498,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4160,4,547,,0.0,1,1,1,1,0,1,1,1,242.51795203333333,False
499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4168,4,548,,0.0,1,1,1,1,0,1,1,1,215.33165436666667,False
500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4176,4,549,,0.0,1,1,1,1,0,1,1,1,193.42845966666667,False
501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,427,3,55,,0.0,1,1,1,1,0,1,1,1,240.4431596,False
502,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4183,4,550,,0.0,1,1,1,0,1,0,1,1,303.2300365666667,True
503,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4191,4,551,,0.0,1,1,1,1,0,1,1,1,209.19208655,False
504,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4199,4,552,,0.0,1,1,1,1,0,1,1,1,177.12411196666667,False
505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4207,4,553,,0.0,1,1,1,1,0,1,1,1,226.3968471,False
506,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4214,4,554,,0.0,1,1,1,0,1,0,1,1,302.6874688166667,True
507,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4221,0,555,,0.0,1,1,1,0,1,0,1,1,1171.3511085166667,True
508,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4228,3,556,,0.0,1,1,1,0,1,0,1,1,2183.5254793833333,True
509,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4235,0,557,,0.0,1,1,1,0,1,0,1,1,1198.48607565,True
510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4243,4,558,,0.0,1,1,1,1,0,1,1,1,239.38493126666665,False
511,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4251,4,559,,0.0,1,1,1,1,0,1,1,1,214.10991851666665,False
512,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,435,3,56,,0.0,1,1,1,1,0,1,1,1,1179.092159,True
513,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4258,0,560,,0.0,1,1,1,0,1,0,1,1,244.98438426666667,False
514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4266,0,561,,0.0,1,1,1,1,0,1,1,1,299.2999476,True
515,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4273,0,562,,0.0,1,1,1,0,1,0,1,1,214.92869416666667,False
516,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4281,0,563,,0.0,1,1,1,1,0,1,1,1,177.99470458333334,False
517,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4289,0,564,,0.0,1,1,1,1,0,1,1,1,211.36185766666668,False
518,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4297,0,565,,0.0,1,1,1,1,0,1,1,1,294.0954451,True
519,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4304,0,566,,0.0,1,1,1,0,1,0,1,1,235.05120828333332,False
520,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4312,0,567,,0.0,1,1,1,1,0,1,1,1,194.5802516,False
521,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4320,0,568,,0.0,1,1,1,1,0,1,1,1,226.4640685,False
522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4328,0,569,,0.0,1,1,1,1,0,1,1,1,237.1935996,False
523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,443,3,57,,0.0,1,1,1,1,0,1,1,1,1334.3390922,True
524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4336,0,570,,0.0,1,1,1,1,0,1,1,1,2139.5853062833335,True
525,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4343,1,571,,0.0,1,1,1,0,1,0,1,1,1264.8686333,True
526,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4350,2,572,,0.0,1,1,1,0,1,0,1,1,288.6437096166667,True
527,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4357,1,573,,0.0,1,1,1,0,1,0,1,1,205.68986118333333,False
528,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4364,0,574,,0.0,1,1,1,0,1,0,1,1,1178.6666424333334,True
529,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4372,0,575,,0.0,1,1,1,1,0,1,1,1,221.88480786666668,False
530,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4379,1,576,,0.0,1,1,1,0,1,0,1,1,294.94044295,True
531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4387,1,577,,0.0,1,1,1,1,0,1,1,1,235.31082768333334,False
532,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4394,1,578,,0.0,1,1,1,0,1,0,1,1,196.86323975,False
533,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4402,1,579,,0.0,1,1,1,1,0,1,1,1,230.9233156,False
534,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,450,3,58,,0.0,1,1,1,0,1,0,1,1,245.87748905,False
535,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4410,1,580,,0.0,1,1,1,1,0,1,1,1,213.92292498333333,False
536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4418,1,581,,0.0,1,1,1,1,0,1,1,1,197.69076673333333,False
537,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4426,1,582,,0.0,1,1,1,1,0,1,1,1,241.90493141666667,False
538,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4434,1,583,,0.0,1,1,1,1,0,1,1,1,286.26678246666665,True
539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4442,1,584,,0.0,1,1,1,1,0,1,1,1,1221.9379277666667,True
540,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4450,1,585,,0.0,1,1,1,1,0,1,1,1,2101.12527945,True
541,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4457,1,586,,0.0,1,1,1,0,1,0,1,1,1137.2869318333333,True
542,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4464,2,587,,0.0,1,1,1,0,1,0,1,1,296.5079540666667,True
543,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4471,3,588,,0.0,1,1,1,0,1,0,1,1,248.27121833333334,False
544,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4478,2,589,,0.0,1,1,1,0,1,0,1,1,1164.1824308666667,True
545,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,457,4,59,,0.0,1,1,1,0,1,0,1,1,228.84243061666666,False
546,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4485,1,590,,0.0,1,1,1,0,1,0,1,1,244.02478878333332,False
547,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4493,1,591,,0.0,1,1,1,1,0,1,1,1,220.44918956666666,False
548,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4500,2,592,,0.0,1,1,1,0,1,0,1,1,201.57516925,False
549,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4508,2,593,,0.0,1,1,1,1,0,1,1,1,248.62491066666666,False
550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4516,2,594,,0.0,1,1,1,1,0,1,1,1,277.13171101666666,True
551,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4524,2,595,,0.0,1,1,1,1,0,1,1,1,224.62486491666667,False
552,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4532,2,596,,0.0,1,1,1,1,0,1,1,1,170.19506961666667,False
553,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4540,2,597,,0.0,1,1,1,1,0,1,1,1,227.7333707,False
554,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4547,2,598,,0.0,1,1,1,0,1,0,1,1,282.25354668333335,True
555,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4555,2,599,,0.0,1,1,1,1,0,1,1,1,4121.0561807,True
556,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,54,0,6,,0.0,1,1,1,1,0,1,1,1,8634.487398366668,True
557,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,464,5,60,,0.0,1,1,1,0,1,0,1,1,4096.737031166666,True
558,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4563,2,600,,0.0,1,1,1,1,0,1,1,1,243.44381655,False
559,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4571,2,601,,0.0,1,1,1,1,0,1,1,1,223.53246745,False
560,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4578,2,602,,0.0,1,1,1,0,1,0,1,1,3588.28877405,True
561,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4585,3,603,,0.0,1,1,1,0,1,0,1,1,240.7393071,False
562,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4592,4,604,,0.0,1,1,1,0,1,0,1,1,287.9300971833333,True
563,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4599,3,605,,0.0,1,1,1,0,1,0,1,1,214.6813328,False
564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4607,2,606,,0.0,1,1,1,1,0,1,1,1,183.32544783333333,False
565,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4615,2,607,,0.0,1,1,1,1,0,1,1,1,221.28019098333334,False
566,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4622,3,608,,0.0,1,1,1,0,1,0,1,1,285.8092409166667,True
567,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4630,3,609,,0.0,1,1,1,1,0,1,1,1,245.68446323333333,False
568,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,471,4,61,,0.0,1,1,1,0,1,0,1,1,200.40230711666666,False
569,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4637,3,610,,0.0,1,1,1,0,1,0,1,1,227.49632583333334,False
