trace_id,event:concept:name@A,event:concept:name@B,event:concept:name@C,event:concept:name@D,event:concept:name@E,event:concept:name@F,event:concept:name@process end event,event:concept:name@process start event,event:event_name@A,event:event_name@B,event:event_name@C,event:event_name@D,event:event_name@E,event:event_name@F,event:event_name@process end event,event:event_name@process start event,event:@@index,event:start_weekday,event:trace_id,event:resource,event:duration,succession:concept:name@A#B,succession:concept:name@B#C,succession:concept:name@C#D,succession:concept:name@D#E,succession:concept:name@D#F,succession:concept:name@E#F,succession:concept:name@F#process end event,succession:concept:name@process start event#A,trace:cycle_time,adapted
398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3475,3,457,,0.0,1,1,1,1,0,1,1,1,290.0,True
399,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3482,3,458,,0.0,1,1,1,0,1,0,1,1,240.0,False
400,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3489,4,459,,0.0,1,1,1,0,1,0,1,1,4070.0,True
401,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,356,2,46,,0.0,1,1,1,0,1,0,1,1,220.0,False
402,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3496,5,460,,0.0,1,1,1,0,1,0,1,1,240.0,False
403,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3503,4,461,,0.0,1,1,1,0,1,0,1,1,220.0,False
404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3511,3,462,,0.0,1,1,1,1,0,1,1,1,200.0,False
405,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3519,3,463,,0.0,1,1,1,1,0,1,1,1,240.0,False
406,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3526,4,464,,0.0,1,1,1,0,1,0,1,1,290.0,True
407,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3534,4,465,,0.0,1,1,1,1,0,1,1,1,220.0,False
408,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3541,4,466,,0.0,1,1,1,0,1,0,1,1,180.0,False
409,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3549,4,467,,0.0,1,1,1,1,0,1,1,1,220.0,False
410,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3557,4,468,,0.0,1,1,1,1,0,1,1,1,290.0,True
411,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3565,4,469,,0.0,1,1,1,1,0,1,1,1,1230.0,True
412,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,364,2,47,,0.0,1,1,1,1,0,1,1,1,2150.0,True
413,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3572,4,470,,0.0,1,1,1,0,1,0,1,1,1210.0,True
414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3580,4,471,,0.0,1,1,1,1,0,1,1,1,240.0,False
415,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3588,4,472,,0.0,1,1,1,1,0,1,1,1,220.0,False
416,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3596,4,473,,0.0,1,1,1,1,0,1,1,1,1190.0,True
417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3604,4,474,,0.0,1,1,1,1,0,1,1,1,240.0,False
418,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3611,0,475,,0.0,1,1,1,0,1,0,1,1,290.0,True
419,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3618,3,476,,0.0,1,1,1,0,1,0,1,1,220.0,False
420,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3625,0,477,,0.0,1,1,1,0,1,0,1,1,180.0,False
421,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3632,4,478,,0.0,1,1,1,0,1,0,1,1,220.0,False
422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3640,4,479,,0.0,1,1,1,1,0,1,1,1,290.0,True
423,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,371,3,48,,0.0,1,1,1,0,1,0,1,1,240.0,False
424,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3647,0,480,,0.0,1,1,1,0,1,0,1,1,200.0,False
425,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3655,0,481,,0.0,1,1,1,1,0,1,1,1,220.0,False
426,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3662,0,482,,0.0,1,1,1,0,1,0,1,1,240.0,False
427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3670,0,483,,0.0,1,1,1,1,0,1,1,1,1210.0,True
428,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3678,0,484,,0.0,1,1,1,1,0,1,1,1,2150.0,True
429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3686,0,485,,0.0,1,1,1,1,0,1,1,1,1230.0,True
430,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3694,0,486,,0.0,1,1,1,1,0,1,1,1,290.0,True
431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3702,0,487,,0.0,1,1,1,1,0,1,1,1,220.0,False
432,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3710,0,488,,0.0,1,1,1,1,0,1,1,1,1170.0,True
433,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3718,0,489,,0.0,1,1,1,1,0,1,1,1,220.0,False
434,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,379,3,49,,0.0,1,1,1,1,0,1,1,1,290.0,True
435,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3725,0,490,,0.0,1,1,1,0,1,0,1,1,240.0,False
436,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3732,1,491,,0.0,1,1,1,0,1,0,1,1,200.0,False
437,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3739,2,492,,0.0,1,1,1,0,1,0,1,1,220.0,False
438,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3746,1,493,,0.0,1,1,1,0,1,0,1,1,240.0,False
439,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3753,0,494,,0.0,1,1,1,0,1,0,1,1,220.0,False
440,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3761,0,495,,0.0,1,1,1,1,0,1,1,1,200.0,False
441,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3768,1,496,,0.0,1,1,1,0,1,0,1,1,240.0,False
442,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3776,1,497,,0.0,1,1,1,1,0,1,1,1,290.0,True
443,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3784,1,498,,0.0,1,1,1,1,0,1,1,1,1210.0,True
444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3792,1,499,,0.0,1,1,1,1,0,1,1,1,2130.0,True
445,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,46,0,5,,0.0,1,1,1,1,0,1,1,1,1210.0,True
446,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,386,3,50,,0.0,1,1,1,0,1,0,1,1,290.0,True
447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3800,1,500,,0.0,1,1,1,1,0,1,1,1,240.0,False
448,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3808,1,501,,0.0,1,1,1,1,0,1,1,1,1190.0,True
449,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3815,1,502,,0.0,1,1,1,0,1,0,1,1,220.0,False
450,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3823,1,503,,0.0,1,1,1,1,0,1,1,1,240.0,False
451,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3831,1,504,,0.0,1,1,1,1,0,1,1,1,220.0,False
452,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3839,1,505,,0.0,1,1,1,1,0,1,1,1,200.0,False
453,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3846,1,506,,0.0,1,1,1,0,1,0,1,1,240.0,False
454,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3853,2,507,,0.0,1,1,1,0,1,0,1,1,290.0,True
455,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3860,3,508,,0.0,1,1,1,0,1,0,1,1,220.0,False
456,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3867,2,509,,0.0,1,1,1,0,1,0,1,1,180.0,False
457,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,394,3,51,,0.0,1,1,1,1,0,1,1,1,220.0,False
458,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3875,1,510,,0.0,1,1,1,1,0,1,1,1,290.0,True
459,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3883,1,511,,0.0,1,1,1,1,0,1,1,1,1230.0,True
460,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3890,2,512,,0.0,1,1,1,0,1,0,1,1,2150.0,True
461,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3898,2,513,,0.0,1,1,1,1,0,1,1,1,1210.0,True
462,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3905,2,514,,0.0,1,1,1,0,1,0,1,1,240.0,False
463,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3913,2,515,,0.0,1,1,1,1,0,1,1,1,220.0,False
464,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3921,2,516,,0.0,1,1,1,1,0,1,1,1,1190.0,True
465,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3929,2,517,,0.0,1,1,1,1,0,1,1,1,240.0,False
466,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3936,2,518,,0.0,1,1,1,0,1,0,1,1,290.0,True
467,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3944,2,519,,0.0,1,1,1,1,0,1,1,1,220.0,False
468,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,402,3,52,,0.0,1,1,1,1,0,1,1,1,180.0,False
469,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3952,2,520,,0.0,1,1,1,1,0,1,1,1,220.0,False
470,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3960,2,521,,0.0,1,1,1,1,0,1,1,1,290.0,True
471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3968,2,522,,0.0,1,1,1,1,0,1,1,1,240.0,False
472,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3975,3,523,,0.0,1,1,1,0,1,0,1,1,200.0,False
473,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3982,4,524,,0.0,1,1,1,0,1,0,1,1,220.0,False
474,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3989,3,525,,0.0,1,1,1,0,1,0,1,1,240.0,False
475,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3996,2,526,,0.0,1,1,1,0,1,0,1,1,4090.0,True
476,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4004,2,527,,0.0,1,1,1,1,0,1,1,1,7910.0,True
477,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4011,3,528,,0.0,1,1,1,0,1,0,1,1,4110.0,True
478,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4019,3,529,,0.0,1,1,1,1,0,1,1,1,290.0,True
479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,410,3,53,,0.0,1,1,1,1,0,1,1,1,220.0,False
480,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4026,3,530,,0.0,1,1,1,0,1,0,1,1,4050.0,True
481,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4034,3,531,,0.0,1,1,1,1,0,1,1,1,220.0,False
482,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4042,3,532,,0.0,1,1,1,1,0,1,1,1,290.0,True
483,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4050,3,533,,0.0,1,1,1,1,0,1,1,1,240.0,False
484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4058,3,534,,0.0,1,1,1,1,0,1,1,1,200.0,False
485,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4066,3,535,,0.0,1,1,1,1,0,1,1,1,220.0,False
486,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4074,3,536,,0.0,1,1,1,1,0,1,1,1,240.0,False
487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4082,3,537,,0.0,1,1,1,1,0,1,1,1,220.0,False
488,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4089,3,538,,0.0,1,1,1,0,1,0,1,1,200.0,False
489,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4096,4,539,,0.0,1,1,1,0,1,0,1,1,240.0,False
490,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,418,3,54,,0.0,1,1,1,1,0,1,1,1,290.0,True
491,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4103,5,540,,0.0,1,1,1,0,1,0,1,1,1210.0,True
492,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4110,4,541,,0.0,1,1,1,0,1,0,1,1,2130.0,True
493,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4117,3,542,,0.0,1,1,1,0,1,0,1,1,1210.0,True
494,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4125,3,543,,0.0,1,1,1,1,0,1,1,1,290.0,True
495,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4132,4,544,,0.0,1,1,1,0,1,0,1,1,240.0,False
496,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4140,4,545,,0.0,1,1,1,1,0,1,1,1,1190.0,True
497,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4148,4,546,,0.0,1,1,1,1,0,1,1,1,220.0,False
498,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4156,4,547,,0.0,1,1,1,1,0,1,1,1,240.0,False
499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4164,4,548,,0.0,1,1,1,1,0,1,1,1,220.0,False
500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4172,4,549,,0.0,1,1,1,1,0,1,1,1,200.0,False
501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,426,3,55,,0.0,1,1,1,1,0,1,1,1,240.0,False
502,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4179,4,550,,0.0,1,1,1,0,1,0,1,1,290.0,True
503,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4187,4,551,,0.0,1,1,1,1,0,1,1,1,220.0,False
504,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4195,4,552,,0.0,1,1,1,1,0,1,1,1,180.0,False
505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4203,4,553,,0.0,1,1,1,1,0,1,1,1,220.0,False
506,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4210,4,554,,0.0,1,1,1,0,1,0,1,1,290.0,True
507,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4217,0,555,,0.0,1,1,1,0,1,0,1,1,1230.0,True
508,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4224,3,556,,0.0,1,1,1,0,1,0,1,1,2150.0,True
509,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4231,0,557,,0.0,1,1,1,0,1,0,1,1,1210.0,True
510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4239,4,558,,0.0,1,1,1,1,0,1,1,1,240.0,False
511,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4247,4,559,,0.0,1,1,1,1,0,1,1,1,220.0,False
512,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,434,3,56,,0.0,1,1,1,1,0,1,1,1,1190.0,True
513,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4254,0,560,,0.0,1,1,1,0,1,0,1,1,240.0,False
514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4262,0,561,,0.0,1,1,1,1,0,1,1,1,290.0,True
515,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4269,0,562,,0.0,1,1,1,0,1,0,1,1,220.0,False
516,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4277,0,563,,0.0,1,1,1,1,0,1,1,1,180.0,False
517,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4285,0,564,,0.0,1,1,1,1,0,1,1,1,220.0,False
518,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4293,0,565,,0.0,1,1,1,1,0,1,1,1,290.0,True
519,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4300,0,566,,0.0,1,1,1,0,1,0,1,1,240.0,False
520,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4308,0,567,,0.0,1,1,1,1,0,1,1,1,200.0,False
521,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4316,0,568,,0.0,1,1,1,1,0,1,1,1,220.0,False
522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4324,0,569,,0.0,1,1,1,1,0,1,1,1,240.0,False
523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,442,3,57,,0.0,1,1,1,1,0,1,1,1,1210.0,True
524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4332,0,570,,0.0,1,1,1,1,0,1,1,1,2150.0,True
525,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4339,1,571,,0.0,1,1,1,0,1,0,1,1,1230.0,True
526,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4346,2,572,,0.0,1,1,1,0,1,0,1,1,290.0,True
527,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4353,1,573,,0.0,1,1,1,0,1,0,1,1,220.0,False
528,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4360,0,574,,0.0,1,1,1,0,1,0,1,1,1170.0,True
529,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4368,0,575,,0.0,1,1,1,1,0,1,1,1,220.0,False
530,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4375,1,576,,0.0,1,1,1,0,1,0,1,1,290.0,True
531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4383,1,577,,0.0,1,1,1,1,0,1,1,1,240.0,False
532,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4390,1,578,,0.0,1,1,1,0,1,0,1,1,200.0,False
533,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4398,1,579,,0.0,1,1,1,1,0,1,1,1,220.0,False
534,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,449,3,58,,0.0,1,1,1,0,1,0,1,1,240.0,False
535,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4406,1,580,,0.0,1,1,1,1,0,1,1,1,220.0,False
536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4414,1,581,,0.0,1,1,1,1,0,1,1,1,200.0,False
537,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4422,1,582,,0.0,1,1,1,1,0,1,1,1,240.0,False
538,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4430,1,583,,0.0,1,1,1,1,0,1,1,1,290.0,True
539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4438,1,584,,0.0,1,1,1,1,0,1,1,1,1210.0,True
540,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4446,1,585,,0.0,1,1,1,1,0,1,1,1,2130.0,True
541,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4453,1,586,,0.0,1,1,1,0,1,0,1,1,1210.0,True
542,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4460,2,587,,0.0,1,1,1,0,1,0,1,1,290.0,True
543,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4467,3,588,,0.0,1,1,1,0,1,0,1,1,240.0,False
544,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4474,2,589,,0.0,1,1,1,0,1,0,1,1,1190.0,True
545,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,456,4,59,,0.0,1,1,1,0,1,0,1,1,220.0,False
546,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4481,1,590,,0.0,1,1,1,0,1,0,1,1,240.0,False
547,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4489,1,591,,0.0,1,1,1,1,0,1,1,1,220.0,False
548,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4496,2,592,,0.0,1,1,1,0,1,0,1,1,200.0,False
549,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4504,2,593,,0.0,1,1,1,1,0,1,1,1,240.0,False
550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4512,2,594,,0.0,1,1,1,1,0,1,1,1,290.0,True
551,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4520,2,595,,0.0,1,1,1,1,0,1,1,1,220.0,False
552,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4528,2,596,,0.0,1,1,1,1,0,1,1,1,180.0,False
553,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4536,2,597,,0.0,1,1,1,1,0,1,1,1,220.0,False
554,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4543,2,598,,0.0,1,1,1,0,1,0,1,1,290.0,True
555,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4551,2,599,,0.0,1,1,1,1,0,1,1,1,4110.0,True
556,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,54,0,6,,0.0,1,1,1,1,0,1,1,1,7910.0,True
557,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,463,5,60,,0.0,1,1,1,0,1,0,1,1,4090.0,True
558,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4559,2,600,,0.0,1,1,1,1,0,1,1,1,240.0,False
559,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4567,2,601,,0.0,1,1,1,1,0,1,1,1,220.0,False
560,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4574,2,602,,0.0,1,1,1,0,1,0,1,1,4070.0,True
561,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4581,3,603,,0.0,1,1,1,0,1,0,1,1,240.0,False
562,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4588,4,604,,0.0,1,1,1,0,1,0,1,1,290.0,True
563,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4595,3,605,,0.0,1,1,1,0,1,0,1,1,220.0,False
564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4603,2,606,,0.0,1,1,1,1,0,1,1,1,180.0,False
565,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4611,2,607,,0.0,1,1,1,1,0,1,1,1,220.0,False
566,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4618,3,608,,0.0,1,1,1,0,1,0,1,1,290.0,True
567,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4626,3,609,,0.0,1,1,1,1,0,1,1,1,240.0,False
568,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,470,4,61,,0.0,1,1,1,0,1,0,1,1,200.0,False
569,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4633,3,610,,0.0,1,1,1,0,1,0,1,1,220.0,False
570,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4641,3,611,,0.0,1,1,1,1,0,1,1,1,240.0,False
571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4649,3,612,,0.0,1,1,1,1,0,1,1,1,1210.0,True
572,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4657,3,613,,0.0,1,1,1,1,0,1,1,1,2150.0,True
573,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4664,3,614,,0.0,1,1,1,0,1,0,1,1,1230.0,True
574,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4672,3,615,,0.0,1,1,1,1,0,1,1,1,290.0,True
575,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4680,3,616,,0.0,1,1,1,1,0,1,1,1,220.0,False
576,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4688,3,617,,0.0,1,1,1,1,0,1,1,1,1170.0,True
577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4696,3,618,,0.0,1,1,1,1,0,1,1,1,220.0,False
578,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4703,4,619,,0.0,1,1,1,0,1,0,1,1,290.0,True
579,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,477,3,62,,0.0,1,1,1,0,1,0,1,1,240.0,False
580,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4710,5,620,,0.0,1,1,1,0,1,0,1,1,200.0,False
581,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4717,4,621,,0.0,1,1,1,0,1,0,1,1,220.0,False
582,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4724,3,622,,0.0,1,1,1,0,1,0,1,1,240.0,False
583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4732,3,623,,0.0,1,1,1,1,0,1,1,1,220.0,False
584,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4739,4,624,,0.0,1,1,1,0,1,0,1,1,200.0,False
585,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4747,4,625,,0.0,1,1,1,1,0,1,1,1,240.0,False
586,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4754,4,626,,0.0,1,1,1,0,1,0,1,1,290.0,True
587,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4762,4,627,,0.0,1,1,1,1,0,1,1,1,1210.0,True
588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4770,4,628,,0.0,1,1,1,1,0,1,1,1,2130.0,True
589,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4778,4,629,,0.0,1,1,1,1,0,1,1,1,1210.0,True
590,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,485,3,63,,0.0,1,1,1,1,0,1,1,1,290.0,True
591,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4786,4,630,,0.0,1,1,1,1,0,1,1,1,240.0,False
592,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4794,4,631,,0.0,1,1,1,1,0,1,1,1,1190.0,True
593,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4802,4,632,,0.0,1,1,1,1,0,1,1,1,220.0,False
594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4810,4,633,,0.0,1,1,1,1,0,1,1,1,240.0,False
595,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4817,4,634,,0.0,1,1,1,0,1,0,1,1,220.0,False
596,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4824,0,635,,0.0,1,1,1,0,1,0,1,1,200.0,False
597,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4831,3,636,,0.0,1,1,1,0,1,0,1,1,240.0,False
598,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4838,0,637,,0.0,1,1,1,0,1,0,1,1,290.0,True
