trace_id,event:event_name@A,event:event_name@B,event:event_name@C,event:event_name@D,event:event_name@E,event:event_name@F,event:event_name@I,event:event_name@process end event,event:event_name@process start event,event:concept:name@A,event:concept:name@B,event:concept:name@C,event:concept:name@D,event:concept:name@E,event:concept:name@F,event:concept:name@I,event:concept:name@process end event,event:concept:name@process start event,event:adaptation_action@insert,event:adaptation_action@no-action,event:adaptation_action@skip,event:@@index,event:@@case_index,event:start_weekday,event:resource,event:duration,event:trace_id,succession:concept:name@A#B,succession:concept:name@B#C,succession:concept:name@C#D,succession:concept:name@D#E,succession:concept:name@D#F,succession:concept:name@E#F,succession:concept:name@F#process end event,succession:concept:name@process end event#I,succession:concept:name@process start event#A,trace:cycle_time,adaptation_action
319,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2439,319,4,,0.0,386,1,1,1,0,1,0,1,0,1,220.0,no-action
320,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2447,320,4,,0.0,387,1,1,1,1,0,1,1,0,1,4040.0,skip
321,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2455,321,4,,0.0,388,1,1,1,1,0,1,1,0,1,240.0,no-action
322,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2463,322,4,,0.0,389,1,1,1,1,0,1,1,0,1,260.0,skip
323,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2471,323,2,,0.0,39,1,1,1,1,0,1,1,0,1,220.0,no-action
324,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2479,324,4,,0.0,390,1,1,1,1,0,1,1,0,1,210.0,insert
325,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2487,325,4,,0.0,391,1,1,1,1,0,1,1,0,1,220.0,no-action
326,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2495,326,4,,0.0,392,1,1,1,1,0,1,1,0,1,260.0,skip
327,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2503,327,4,,0.0,393,1,1,1,1,0,1,1,0,1,240.0,no-action
328,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2510,328,4,,0.0,394,1,1,1,0,1,0,1,0,1,200.0,no-action
329,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2517,329,0,,0.0,395,1,1,1,0,1,0,1,0,1,220.0,no-action
330,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2524,330,0,,0.0,396,1,1,1,0,1,0,1,0,1,240.0,no-action
331,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2531,331,0,,0.0,397,1,1,1,0,1,0,1,0,1,1180.0,skip
332,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2538,332,4,,0.0,398,1,1,1,0,1,0,1,0,1,1160.0,skip
333,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2546,333,4,,0.0,399,1,1,1,1,0,1,1,0,1,1200.0,skip
334,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2554,334,0,,0.0,4,1,1,1,1,0,1,1,0,1,260.0,skip
335,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2562,335,2,,0.0,40,1,1,1,1,0,1,1,0,1,220.0,no-action
336,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2569,336,0,,0.0,400,1,1,1,0,1,0,1,0,1,1140.0,skip
337,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2577,337,0,,0.0,401,1,1,1,1,0,1,1,0,1,220.0,no-action
338,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2585,338,0,,0.0,402,1,1,1,1,0,1,1,0,1,260.0,skip
339,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2593,339,0,,0.0,403,1,1,1,1,0,1,1,0,1,240.0,no-action
340,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2601,340,0,,0.0,404,1,1,1,1,0,1,1,0,1,200.0,no-action
341,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2609,341,0,,0.0,405,1,1,1,1,0,1,1,0,1,220.0,no-action
342,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2616,342,0,,0.0,406,1,1,1,0,1,0,1,0,1,240.0,no-action
343,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2624,343,0,,0.0,407,1,1,1,1,0,1,1,0,1,220.0,no-action
344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2633,344,0,Inserted_Activity_resource,30.0,408,1,1,1,1,0,1,1,1,1,200.0,no-action
345,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2641,345,0,,0.0,409,1,1,1,1,0,1,1,0,1,240.0,no-action
346,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2649,346,2,,0.0,41,1,1,1,1,0,1,1,0,1,260.0,skip
347,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2656,347,0,,0.0,410,1,1,1,0,1,0,1,0,1,1180.0,skip
348,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2663,348,1,,0.0,411,1,1,1,0,1,0,1,0,1,1140.0,skip
349,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2670,349,1,,0.0,412,1,1,1,0,1,0,1,0,1,1180.0,skip
350,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2677,350,1,,0.0,413,1,1,1,0,1,0,1,0,1,260.0,skip
351,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2685,351,0,,0.0,414,1,1,1,1,0,1,1,0,1,240.0,no-action
352,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2693,352,0,,0.0,415,1,1,1,1,0,1,1,0,1,1160.0,skip
353,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2700,353,1,,0.0,416,1,1,1,0,1,0,1,0,1,220.0,no-action
354,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2708,354,1,,0.0,417,1,1,1,1,0,1,1,0,1,240.0,no-action
355,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2715,355,1,,0.0,418,1,1,1,0,1,0,1,0,1,220.0,no-action
356,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2723,356,1,,0.0,419,1,1,1,1,0,1,1,0,1,200.0,no-action
357,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2731,357,2,,0.0,42,1,1,1,1,0,1,1,0,1,240.0,no-action
358,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2740,358,1,Inserted_Activity_resource,30.0,420,1,1,1,1,0,1,1,1,1,260.0,skip
359,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2748,359,1,,0.0,421,1,1,1,1,0,1,1,0,1,220.0,no-action
360,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2755,360,1,,0.0,422,1,1,1,0,1,0,1,0,1,210.0,insert
361,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2763,361,1,,0.0,423,1,1,1,1,0,1,1,0,1,220.0,no-action
362,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2771,362,1,,0.0,424,1,1,1,1,0,1,1,0,1,260.0,skip
363,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2779,363,1,,0.0,425,1,1,1,1,0,1,1,0,1,1200.0,skip
364,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2787,364,1,,0.0,426,1,1,1,1,0,1,1,0,1,1160.0,skip
365,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2794,365,2,,0.0,427,1,1,1,0,1,0,1,0,1,1180.0,skip
366,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2801,366,2,,0.0,428,1,1,1,0,1,0,1,0,1,240.0,no-action
367,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2808,367,2,,0.0,429,1,1,1,0,1,0,1,0,1,220.0,no-action
368,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2815,368,3,,0.0,43,1,1,1,0,1,0,1,0,1,1160.0,skip
369,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2822,369,1,,0.0,430,1,1,1,0,1,0,1,0,1,240.0,no-action
370,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2830,370,1,,0.0,431,1,1,1,1,0,1,1,0,1,260.0,skip
371,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2837,371,2,,0.0,432,1,1,1,0,1,0,1,0,1,220.0,no-action
372,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2845,372,2,,0.0,433,1,1,1,1,0,1,1,0,1,210.0,insert
373,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2852,373,2,,0.0,434,1,1,1,0,1,0,1,0,1,220.0,no-action
374,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2860,374,2,,0.0,435,1,1,1,1,0,1,1,0,1,260.0,skip
375,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2868,375,2,,0.0,436,1,1,1,1,0,1,1,0,1,240.0,no-action
376,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2876,376,2,,0.0,437,1,1,1,1,0,1,1,0,1,200.0,no-action
377,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2884,377,2,,0.0,438,1,1,1,1,0,1,1,0,1,220.0,no-action
378,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2892,378,2,,0.0,439,1,1,1,1,0,1,1,0,1,240.0,no-action
379,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2899,379,3,,0.0,44,1,1,1,0,1,0,1,0,1,1180.0,skip
380,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2907,380,2,,0.0,440,1,1,1,1,0,1,1,0,1,1160.0,skip
381,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2915,381,2,,0.0,441,1,1,1,1,0,1,1,0,1,1200.0,skip
382,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2922,382,2,,0.0,442,1,1,1,0,1,0,1,0,1,260.0,skip
383,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2929,383,3,,0.0,443,1,1,1,0,1,0,1,0,1,220.0,no-action
384,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2936,384,3,,0.0,444,1,1,1,0,1,0,1,0,1,1140.0,skip
385,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2943,385,3,,0.0,445,1,1,1,0,1,0,1,0,1,220.0,no-action
386,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2950,386,2,,0.0,446,1,1,1,0,1,0,1,0,1,260.0,skip
387,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2958,387,2,,0.0,447,1,1,1,1,0,1,1,0,1,240.0,no-action
388,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2965,388,3,,0.0,448,1,1,1,0,1,0,1,0,1,200.0,no-action
389,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2973,389,3,,0.0,449,1,1,1,1,0,1,1,0,1,220.0,no-action
390,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2980,390,3,,0.0,45,1,1,1,0,1,0,1,0,1,240.0,no-action
391,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2988,391,3,,0.0,450,1,1,1,1,0,1,1,0,1,220.0,no-action
392,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2996,392,3,,0.0,451,1,1,1,1,0,1,1,0,1,200.0,no-action
393,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3004,393,3,,0.0,452,1,1,1,1,0,1,1,0,1,240.0,no-action
394,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3012,394,3,,0.0,453,1,1,1,1,0,1,1,0,1,260.0,skip
395,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3019,395,3,,0.0,454,1,1,1,0,1,0,1,0,1,4060.0,skip
396,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3027,396,3,,0.0,455,1,1,1,1,0,1,1,0,1,4020.0,skip
397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3036,397,3,Inserted_Activity_resource,30.0,456,1,1,1,1,0,1,1,1,1,4060.0,skip
398,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3044,398,3,,0.0,457,1,1,1,1,0,1,1,0,1,260.0,skip
399,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3051,399,3,,0.0,458,1,1,1,0,1,0,1,0,1,240.0,no-action
400,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3058,400,4,,0.0,459,1,1,1,0,1,0,1,0,1,4040.0,skip
401,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3065,401,2,,0.0,46,1,1,1,0,1,0,1,0,1,220.0,no-action
402,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3072,402,4,,0.0,460,1,1,1,0,1,0,1,0,1,240.0,no-action
403,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3079,403,4,,0.0,461,1,1,1,0,1,0,1,0,1,220.0,no-action
404,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3087,404,3,,0.0,462,1,1,1,1,0,1,1,0,1,200.0,no-action
405,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3095,405,3,,0.0,463,1,1,1,1,0,1,1,0,1,240.0,no-action
406,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3102,406,4,,0.0,464,1,1,1,0,1,0,1,0,1,260.0,skip
407,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3110,407,4,,0.0,465,1,1,1,1,0,1,1,0,1,220.0,no-action
408,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3117,408,4,,0.0,466,1,1,1,0,1,0,1,0,1,210.0,insert
409,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3125,409,4,,0.0,467,1,1,1,1,0,1,1,0,1,220.0,no-action
410,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3134,410,4,Inserted_Activity_resource,30.0,468,1,1,1,1,0,1,1,1,1,260.0,skip
411,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3142,411,4,,0.0,469,1,1,1,1,0,1,1,0,1,1200.0,skip
412,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3150,412,2,,0.0,47,1,1,1,1,0,1,1,0,1,1160.0,skip
413,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3157,413,4,,0.0,470,1,1,1,0,1,0,1,0,1,1180.0,skip
414,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3165,414,4,,0.0,471,1,1,1,1,0,1,1,0,1,240.0,no-action
415,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3173,415,4,,0.0,472,1,1,1,1,0,1,1,0,1,220.0,no-action
416,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3181,416,4,,0.0,473,1,1,1,1,0,1,1,0,1,1160.0,skip
417,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3189,417,4,,0.0,474,1,1,1,1,0,1,1,0,1,240.0,no-action
418,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3196,418,0,,0.0,475,1,1,1,0,1,0,1,0,1,260.0,skip
419,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3203,419,0,,0.0,476,1,1,1,0,1,0,1,0,1,220.0,no-action
420,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3210,420,0,,0.0,477,1,1,1,0,1,0,1,0,1,210.0,insert
421,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3217,421,4,,0.0,478,1,1,1,0,1,0,1,0,1,220.0,no-action
422,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3225,422,4,,0.0,479,1,1,1,1,0,1,1,0,1,260.0,skip
423,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3232,423,3,,0.0,48,1,1,1,0,1,0,1,0,1,240.0,no-action
424,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3239,424,0,,0.0,480,1,1,1,0,1,0,1,0,1,200.0,no-action
425,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3247,425,0,,0.0,481,1,1,1,1,0,1,1,0,1,220.0,no-action
426,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3254,426,0,,0.0,482,1,1,1,0,1,0,1,0,1,240.0,no-action
427,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3262,427,0,,0.0,483,1,1,1,1,0,1,1,0,1,1180.0,skip
428,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3270,428,0,,0.0,484,1,1,1,1,0,1,1,0,1,1160.0,skip
429,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3278,429,0,,0.0,485,1,1,1,1,0,1,1,0,1,1200.0,skip
430,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3286,430,0,,0.0,486,1,1,1,1,0,1,1,0,1,260.0,skip
431,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3294,431,0,,0.0,487,1,1,1,1,0,1,1,0,1,220.0,no-action
432,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3302,432,0,,0.0,488,1,1,1,1,0,1,1,0,1,1140.0,skip
433,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3310,433,0,,0.0,489,1,1,1,1,0,1,1,0,1,220.0,no-action
434,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3318,434,3,,0.0,49,1,1,1,1,0,1,1,0,1,260.0,skip
435,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3325,435,0,,0.0,490,1,1,1,0,1,0,1,0,1,240.0,no-action
436,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3332,436,1,,0.0,491,1,1,1,0,1,0,1,0,1,200.0,no-action
437,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3339,437,1,,0.0,492,1,1,1,0,1,0,1,0,1,220.0,no-action
438,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3346,438,1,,0.0,493,1,1,1,0,1,0,1,0,1,240.0,no-action
439,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3353,439,0,,0.0,494,1,1,1,0,1,0,1,0,1,220.0,no-action
440,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3361,440,0,,0.0,495,1,1,1,1,0,1,1,0,1,200.0,no-action
441,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3368,441,1,,0.0,496,1,1,1,0,1,0,1,0,1,240.0,no-action
442,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3376,442,1,,0.0,497,1,1,1,1,0,1,1,0,1,260.0,skip
443,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3384,443,1,,0.0,498,1,1,1,1,0,1,1,0,1,1180.0,skip
444,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3392,444,1,,0.0,499,1,1,1,1,0,1,1,0,1,1140.0,skip
445,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3400,445,0,,0.0,5,1,1,1,1,0,1,1,0,1,1180.0,skip
446,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3407,446,3,,0.0,50,1,1,1,0,1,0,1,0,1,260.0,skip
447,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3415,447,1,,0.0,500,1,1,1,1,0,1,1,0,1,240.0,no-action
448,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3423,448,1,,0.0,501,1,1,1,1,0,1,1,0,1,1160.0,skip
449,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3430,449,1,,0.0,502,1,1,1,0,1,0,1,0,1,220.0,no-action
450,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3438,450,1,,0.0,503,1,1,1,1,0,1,1,0,1,240.0,no-action
451,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3447,451,1,Inserted_Activity_resource,30.0,504,1,1,1,1,0,1,1,1,1,220.0,no-action
452,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3455,452,1,,0.0,505,1,1,1,1,0,1,1,0,1,200.0,no-action
453,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3462,453,1,,0.0,506,1,1,1,0,1,0,1,0,1,240.0,no-action
454,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3469,454,2,,0.0,507,1,1,1,0,1,0,1,0,1,260.0,skip
455,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3476,455,2,,0.0,508,1,1,1,0,1,0,1,0,1,220.0,no-action
456,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3483,456,2,,0.0,509,1,1,1,0,1,0,1,0,1,210.0,insert
457,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3491,457,3,,0.0,51,1,1,1,1,0,1,1,0,1,220.0,no-action
458,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3499,458,1,,0.0,510,1,1,1,1,0,1,1,0,1,260.0,skip
459,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3507,459,1,,0.0,511,1,1,1,1,0,1,1,0,1,1200.0,skip
460,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3514,460,2,,0.0,512,1,1,1,0,1,0,1,0,1,1160.0,skip
461,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3522,461,2,,0.0,513,1,1,1,1,0,1,1,0,1,1180.0,skip
462,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3529,462,2,,0.0,514,1,1,1,0,1,0,1,0,1,240.0,no-action
463,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3537,463,2,,0.0,515,1,1,1,1,0,1,1,0,1,220.0,no-action
464,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3546,464,2,Inserted_Activity_resource,30.0,516,1,1,1,1,0,1,1,1,1,1160.0,skip
465,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3554,465,2,,0.0,517,1,1,1,1,0,1,1,0,1,240.0,no-action
466,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3561,466,2,,0.0,518,1,1,1,0,1,0,1,0,1,260.0,skip
467,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3569,467,2,,0.0,519,1,1,1,1,0,1,1,0,1,220.0,no-action
468,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3577,468,3,,0.0,52,1,1,1,1,0,1,1,0,1,210.0,insert
469,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3585,469,2,,0.0,520,1,1,1,1,0,1,1,0,1,220.0,no-action
470,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3593,470,2,,0.0,521,1,1,1,1,0,1,1,0,1,260.0,skip
471,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3601,471,2,,0.0,522,1,1,1,1,0,1,1,0,1,240.0,no-action
472,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3608,472,3,,0.0,523,1,1,1,0,1,0,1,0,1,200.0,no-action
473,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3615,473,3,,0.0,524,1,1,1,0,1,0,1,0,1,220.0,no-action
474,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3622,474,3,,0.0,525,1,1,1,0,1,0,1,0,1,240.0,no-action
475,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3629,475,2,,0.0,526,1,1,1,0,1,0,1,0,1,4060.0,skip
476,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3637,476,2,,0.0,527,1,1,1,1,0,1,1,0,1,4040.0,skip
477,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3644,477,3,,0.0,528,1,1,1,0,1,0,1,0,1,4080.0,skip
478,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3652,478,3,,0.0,529,1,1,1,1,0,1,1,0,1,260.0,skip
479,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3660,479,3,,0.0,53,1,1,1,1,0,1,1,0,1,220.0,no-action
