trace_id,event:event_name@A,event:event_name@B,event:event_name@C,event:event_name@D,event:event_name@E,event:event_name@F,event:event_name@I,event:event_name@process end event,event:event_name@process start event,event:concept:name@A,event:concept:name@B,event:concept:name@C,event:concept:name@D,event:concept:name@E,event:concept:name@F,event:concept:name@I,event:concept:name@process end event,event:concept:name@process start event,event:adaptation_action@insert,event:adaptation_action@no-action,event:adaptation_action@skip,event:@@index,event:@@case_index,event:start_weekday,event:resource,event:duration,event:trace_id,succession:concept:name@A#B,succession:concept:name@B#C,succession:concept:name@C#D,succession:concept:name@D#E,succession:concept:name@D#F,succession:concept:name@E#F,succession:concept:name@F#process end event,succession:concept:name@process end event#I,succession:concept:name@process start event#A,trace:cycle_time,adaptation_action
307,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2358,307,3,,0.0,375,1,1,1,1,0,1,1,0,1,221.04471088333332,no-action
308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2367,308,3,Inserted_Activity_resource,30.0,376,1,1,1,1,0,1,1,1,1,198.65577583333334,no-action
309,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2375,309,3,,0.0,377,1,1,1,1,0,1,1,0,1,246.84632695,no-action
310,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2383,310,3,,0.0,378,1,1,1,1,0,1,1,0,1,265.4581147833333,skip
311,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2390,311,4,,0.0,379,1,1,1,0,1,0,1,0,1,219.00974008333333,no-action
312,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2397,312,2,,0.0,38,1,1,1,0,1,0,1,0,1,206.70191015,insert
313,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2404,313,4,,0.0,380,1,1,1,0,1,0,1,0,1,219.77254936666668,no-action
314,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2411,314,4,,0.0,381,1,1,1,0,1,0,1,0,1,254.01387588333333,skip
315,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2418,315,3,,0.0,382,1,1,1,0,1,0,1,0,1,3777.252253166667,skip
316,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2426,316,3,,0.0,383,1,1,1,1,0,1,1,0,1,4171.2058781666665,skip
317,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2433,317,4,,0.0,384,1,1,1,0,1,0,1,0,1,4608.571712016666,skip
318,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2441,318,4,,0.0,385,1,1,1,1,0,1,1,0,1,235.69086571666668,no-action
319,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2448,319,4,,0.0,386,1,1,1,0,1,0,1,0,1,225.87378768333335,no-action
320,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2455,320,4,,0.0,387,1,1,1,0,1,0,1,0,1,4017.053005683333,skip
321,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2463,321,4,,0.0,388,1,1,1,1,0,1,1,0,1,240.10571178333333,no-action
322,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2471,322,4,,0.0,389,1,1,1,1,0,1,1,0,1,272.2382205166667,skip
323,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2479,323,2,,0.0,39,1,1,1,1,0,1,1,0,1,216.05839105,no-action
324,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2487,324,4,,0.0,390,1,1,1,1,0,1,1,0,1,210.69375616666667,insert
325,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2495,325,4,,0.0,391,1,1,1,1,0,1,1,0,1,218.45575608333334,no-action
326,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2503,326,4,,0.0,392,1,1,1,1,0,1,1,0,1,263.15609085,skip
327,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2511,327,4,,0.0,393,1,1,1,1,0,1,1,0,1,232.31990206666666,no-action
328,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2519,328,4,,0.0,394,1,1,1,1,0,1,1,0,1,197.4724256,no-action
329,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2526,329,0,,0.0,395,1,1,1,0,1,0,1,0,1,216.97677686666665,no-action
330,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2533,330,0,,0.0,396,1,1,1,0,1,0,1,0,1,251.25763246666668,skip
331,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2540,331,0,,0.0,397,1,1,1,0,1,0,1,0,1,1312.0761989,skip
332,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2547,332,4,,0.0,398,1,1,1,0,1,0,1,0,1,1086.08628725,skip
333,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2555,333,4,,0.0,399,1,1,1,1,0,1,1,0,1,1240.8478933666668,skip
334,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2563,334,0,,0.0,4,1,1,1,1,0,1,1,0,1,261.876629,skip
335,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2571,335,2,,0.0,40,1,1,1,1,0,1,1,0,1,225.63950738333332,no-action
336,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2578,336,0,,0.0,400,1,1,1,0,1,0,1,0,1,1037.0051136,skip
337,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2586,337,0,,0.0,401,1,1,1,1,0,1,1,0,1,231.62936451666667,no-action
338,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2594,338,0,,0.0,402,1,1,1,1,0,1,1,0,1,273.2624975,skip
339,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2602,339,0,,0.0,403,1,1,1,1,0,1,1,0,1,247.00145273333334,no-action
340,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2610,340,0,,0.0,404,1,1,1,1,0,1,1,0,1,199.77298881666667,no-action
341,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2618,341,0,,0.0,405,1,1,1,1,0,1,1,0,1,220.57975325,no-action
342,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2625,342,0,,0.0,406,1,1,1,0,1,0,1,0,1,245.7200491,no-action
343,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2633,343,0,,0.0,407,1,1,1,1,0,1,1,0,1,216.26886901666666,no-action
344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2642,344,0,Inserted_Activity_resource,30.0,408,1,1,1,1,0,1,1,1,1,205.68216638333334,no-action
345,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2650,345,0,,0.0,409,1,1,1,1,0,1,1,0,1,239.10328185,no-action
346,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2658,346,2,,0.0,41,1,1,1,1,0,1,1,0,1,255.60609986666665,skip
347,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2665,347,0,,0.0,410,1,1,1,0,1,0,1,0,1,1163.8500544333333,skip
348,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2672,348,1,,0.0,411,1,1,1,0,1,0,1,0,1,1047.2192883333332,skip
349,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2679,349,1,,0.0,412,1,1,1,0,1,0,1,0,1,1183.7200267,skip
350,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2686,350,1,,0.0,413,1,1,1,0,1,0,1,0,1,253.02191313333333,skip
351,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2694,351,0,,0.0,414,1,1,1,1,0,1,1,0,1,234.58092588333332,no-action
352,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2702,352,0,,0.0,415,1,1,1,1,0,1,1,0,1,1116.4712956666667,skip
353,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2709,353,1,,0.0,416,1,1,1,0,1,0,1,0,1,222.78276131666667,no-action
354,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2717,354,1,,0.0,417,1,1,1,1,0,1,1,0,1,234.70122025,no-action
355,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2724,355,1,,0.0,418,1,1,1,0,1,0,1,0,1,219.09983521666666,no-action
356,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2732,356,1,,0.0,419,1,1,1,1,0,1,1,0,1,195.3579311,no-action
357,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2740,357,2,,0.0,42,1,1,1,1,0,1,1,0,1,246.07186665,no-action
358,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2749,358,1,Inserted_Activity_resource,30.0,420,1,1,1,1,0,1,1,1,1,269.0039009166667,skip
359,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2757,359,1,,0.0,421,1,1,1,1,0,1,1,0,1,217.19232268333334,no-action
360,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2764,360,1,,0.0,422,1,1,1,0,1,0,1,0,1,210.86514646666666,insert
361,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2772,361,1,,0.0,423,1,1,1,1,0,1,1,0,1,224.2824619,no-action
362,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2780,362,1,,0.0,424,1,1,1,1,0,1,1,0,1,267.5312519166667,skip
363,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2788,363,1,,0.0,425,1,1,1,1,0,1,1,0,1,1200.6436182666666,skip
364,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2796,364,1,,0.0,426,1,1,1,1,0,1,1,0,1,1028.90290765,skip
365,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2803,365,2,,0.0,427,1,1,1,0,1,0,1,0,1,1173.76520605,skip
366,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2810,366,2,,0.0,428,1,1,1,0,1,0,1,0,1,243.84796245,no-action
367,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2817,367,2,,0.0,429,1,1,1,0,1,0,1,0,1,232.27936795,no-action
368,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2824,368,3,,0.0,43,1,1,1,0,1,0,1,0,1,1201.4766645,skip
369,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2831,369,1,,0.0,430,1,1,1,0,1,0,1,0,1,237.90768621666666,no-action
370,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2839,370,1,,0.0,431,1,1,1,1,0,1,1,0,1,258.67579055,skip
371,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2846,371,2,,0.0,432,1,1,1,0,1,0,1,0,1,216.56043716666667,no-action
372,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2854,372,2,,0.0,433,1,1,1,1,0,1,1,0,1,213.15556611666668,insert
373,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2861,373,2,,0.0,434,1,1,1,0,1,0,1,0,1,225.9063099,no-action
374,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2869,374,2,,0.0,435,1,1,1,1,0,1,1,0,1,237.77777796666666,no-action
375,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2877,375,2,,0.0,436,1,1,1,1,0,1,1,0,1,239.33527641666666,no-action
376,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2885,376,2,,0.0,437,1,1,1,1,0,1,1,0,1,221.73264266666666,insert
377,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2893,377,2,,0.0,438,1,1,1,1,0,1,1,0,1,228.53700458333333,no-action
378,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2901,378,2,,0.0,439,1,1,1,1,0,1,1,0,1,223.89244508333334,no-action
379,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2908,379,3,,0.0,44,1,1,1,0,1,0,1,0,1,1202.5759800166666,skip
380,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2916,380,2,,0.0,440,1,1,1,1,0,1,1,0,1,1233.7357890166666,skip
381,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2924,381,2,,0.0,441,1,1,1,1,0,1,1,0,1,1203.44958145,skip
382,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2931,382,2,,0.0,442,1,1,1,0,1,0,1,0,1,266.3659562,skip
383,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2938,383,3,,0.0,443,1,1,1,0,1,0,1,0,1,213.97262601666668,no-action
384,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2945,384,3,,0.0,444,1,1,1,0,1,0,1,0,1,1082.5396030333334,skip
385,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2952,385,3,,0.0,445,1,1,1,0,1,0,1,0,1,220.50062563333333,no-action
386,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2959,386,2,,0.0,446,1,1,1,0,1,0,1,0,1,259.00936383333334,skip
387,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2967,387,2,,0.0,447,1,1,1,1,0,1,1,0,1,251.14486078333334,skip
388,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2974,388,3,,0.0,448,1,1,1,0,1,0,1,0,1,206.56349695,no-action
389,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2982,389,3,,0.0,449,1,1,1,1,0,1,1,0,1,230.69446831666667,no-action
390,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2989,390,3,,0.0,45,1,1,1,0,1,0,1,0,1,240.63974981666667,no-action
391,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2997,391,3,,0.0,450,1,1,1,1,0,1,1,0,1,209.95496661666667,no-action
392,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3005,392,3,,0.0,451,1,1,1,1,0,1,1,0,1,197.93207118333333,no-action
393,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3013,393,3,,0.0,452,1,1,1,1,0,1,1,0,1,236.94284516666667,no-action
394,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3021,394,3,,0.0,453,1,1,1,1,0,1,1,0,1,246.45471828333334,no-action
395,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3028,395,3,,0.0,454,1,1,1,0,1,0,1,0,1,3947.45599525,skip
396,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3036,396,3,,0.0,455,1,1,1,1,0,1,1,0,1,4694.8720379,skip
397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3045,397,3,Inserted_Activity_resource,30.0,456,1,1,1,1,0,1,1,1,1,4179.92889415,skip
398,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3053,398,3,,0.0,457,1,1,1,1,0,1,1,0,1,257.97544543333333,skip
399,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3060,399,3,,0.0,458,1,1,1,0,1,0,1,0,1,234.5448822,no-action
400,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3067,400,4,,0.0,459,1,1,1,0,1,0,1,0,1,3872.012316,skip
401,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3074,401,2,,0.0,46,1,1,1,0,1,0,1,0,1,225.13753878333333,no-action
402,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3081,402,4,,0.0,460,1,1,1,0,1,0,1,0,1,240.24919093333332,no-action
403,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3088,403,4,,0.0,461,1,1,1,0,1,0,1,0,1,219.07778041666666,no-action
404,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3096,404,3,,0.0,462,1,1,1,1,0,1,1,0,1,207.57402553333333,no-action
405,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3104,405,3,,0.0,463,1,1,1,1,0,1,1,0,1,239.68769288333334,no-action
406,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3111,406,4,,0.0,464,1,1,1,0,1,0,1,0,1,260.75563973333334,skip
407,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3119,407,4,,0.0,465,1,1,1,1,0,1,1,0,1,215.25222873333334,no-action
408,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3126,408,4,,0.0,466,1,1,1,0,1,0,1,0,1,207.03236076666667,insert
409,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3134,409,4,,0.0,467,1,1,1,1,0,1,1,0,1,209.56281178333333,no-action
410,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3143,410,4,Inserted_Activity_resource,30.0,468,1,1,1,1,0,1,1,1,1,255.5731959,skip
411,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3151,411,4,,0.0,469,1,1,1,1,0,1,1,0,1,1217.29019985,skip
412,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3159,412,2,,0.0,47,1,1,1,1,0,1,1,0,1,1191.0864591,skip
413,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3166,413,4,,0.0,470,1,1,1,0,1,0,1,0,1,1144.0575025166668,skip
414,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3174,414,4,,0.0,471,1,1,1,1,0,1,1,0,1,241.51183733333335,no-action
415,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3182,415,4,,0.0,472,1,1,1,1,0,1,1,0,1,219.25156481666667,no-action
416,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3190,416,4,,0.0,473,1,1,1,1,0,1,1,0,1,1136.9666108333333,skip
417,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3198,417,4,,0.0,474,1,1,1,1,0,1,1,0,1,248.85889846666666,no-action
418,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3205,418,0,,0.0,475,1,1,1,0,1,0,1,0,1,260.8525125,skip
419,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3212,419,0,,0.0,476,1,1,1,0,1,0,1,0,1,232.79954543333332,no-action
420,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3219,420,0,,0.0,477,1,1,1,0,1,0,1,0,1,205.2602839,insert
421,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3226,421,4,,0.0,478,1,1,1,0,1,0,1,0,1,207.05174581666665,no-action
422,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3234,422,4,,0.0,479,1,1,1,1,0,1,1,0,1,259.67026896666664,skip
423,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3241,423,3,,0.0,48,1,1,1,0,1,0,1,0,1,237.33388808333333,no-action
424,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3248,424,0,,0.0,480,1,1,1,0,1,0,1,0,1,198.42571688333334,no-action
425,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3256,425,0,,0.0,481,1,1,1,1,0,1,1,0,1,212.74841501666666,no-action
426,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3263,426,0,,0.0,482,1,1,1,0,1,0,1,0,1,241.05246571666666,no-action
427,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3271,427,0,,0.0,483,1,1,1,1,0,1,1,0,1,1299.7078768166666,skip
428,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3279,428,0,,0.0,484,1,1,1,1,0,1,1,0,1,1035.2873085,skip
429,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3287,429,0,,0.0,485,1,1,1,1,0,1,1,0,1,1206.85206,skip
430,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3295,430,0,,0.0,486,1,1,1,1,0,1,1,0,1,266.67163515,skip
431,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3303,431,0,,0.0,487,1,1,1,1,0,1,1,0,1,221.63274618333332,no-action
432,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3311,432,0,,0.0,488,1,1,1,1,0,1,1,0,1,1122.5409106833333,skip
433,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3319,433,0,,0.0,489,1,1,1,1,0,1,1,0,1,222.37041546666666,no-action
434,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3327,434,3,,0.0,49,1,1,1,1,0,1,1,0,1,250.89532738333332,skip
435,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3334,435,0,,0.0,490,1,1,1,0,1,0,1,0,1,229.63788078333334,no-action
436,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3341,436,1,,0.0,491,1,1,1,0,1,0,1,0,1,202.7428041,no-action
437,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3348,437,1,,0.0,492,1,1,1,0,1,0,1,0,1,215.48162105,no-action
438,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3355,438,1,,0.0,493,1,1,1,0,1,0,1,0,1,235.21586375,no-action
439,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3362,439,0,,0.0,494,1,1,1,0,1,0,1,0,1,219.28039226666667,no-action
440,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3370,440,0,,0.0,495,1,1,1,1,0,1,1,0,1,205.18679825,no-action
441,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3377,441,1,,0.0,496,1,1,1,0,1,0,1,0,1,239.0433049,no-action
442,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3385,442,1,,0.0,497,1,1,1,1,0,1,1,0,1,260.5616367,skip
443,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3393,443,1,,0.0,498,1,1,1,1,0,1,1,0,1,1182.58885175,skip
444,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3401,444,1,,0.0,499,1,1,1,1,0,1,1,0,1,1022.01138845,skip
445,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3409,445,0,,0.0,5,1,1,1,1,0,1,1,0,1,1315.6211102,skip
446,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3416,446,3,,0.0,50,1,1,1,0,1,0,1,0,1,257.6946423333333,skip
447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3425,447,1,Inserted_Activity_resource,30.0,500,1,1,1,1,0,1,1,1,1,235.22701885,no-action
448,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3433,448,1,,0.0,501,1,1,1,1,0,1,1,0,1,1186.6297263,skip
449,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3440,449,1,,0.0,502,1,1,1,0,1,0,1,0,1,216.33823978333334,no-action
450,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3448,450,1,,0.0,503,1,1,1,1,0,1,1,0,1,243.15353201666667,no-action
451,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3457,451,1,Inserted_Activity_resource,30.0,504,1,1,1,1,0,1,1,1,1,221.05679261666666,no-action
452,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3465,452,1,,0.0,505,1,1,1,1,0,1,1,0,1,195.17657888333332,no-action
453,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3472,453,1,,0.0,506,1,1,1,0,1,0,1,0,1,223.04213208333334,no-action
454,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3479,454,2,,0.0,507,1,1,1,0,1,0,1,0,1,261.2004977166667,skip
455,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3486,455,2,,0.0,508,1,1,1,0,1,0,1,0,1,215.2856279,no-action
456,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3493,456,2,,0.0,509,1,1,1,0,1,0,1,0,1,209.37937398333332,insert
457,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3501,457,3,,0.0,51,1,1,1,1,0,1,1,0,1,219.8434919,no-action
458,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3509,458,1,,0.0,510,1,1,1,1,0,1,1,0,1,256.8600061833333,skip
459,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3517,459,1,,0.0,511,1,1,1,1,0,1,1,0,1,1105.62900785,skip
460,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3524,460,2,,0.0,512,1,1,1,0,1,0,1,0,1,1145.7442355333333,skip
461,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3532,461,2,,0.0,513,1,1,1,1,0,1,1,0,1,1165.1195946666667,skip
